"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pevGARCH","all","PB",42.65171549482199,31,55,217,567,568,580,0.95,126,,3595
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pevGARCH","all","PB",46.92125089430028,30,66,217,567,568,580,0.95,126,,3595
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pevGARCH","all","PB",47.881882868907326,28,70,217,567,568,580,0.95,126,,3595
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pevGARCH","all","PB",50.1784252836026,26,76,217,567,568,580,0.95,126,,3595
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pevGARCH","all","PB",49.30899124386336,25,77,217,567,568,580,0.95,126,,3595
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pevGARCH","all","PB",47.85793324010189,23,77,217,567,568,580,0.95,126,,3595
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pevGARCH","all","PB",45.06556620775749,19,75,217,567,568,580,0.95,126,,3595
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pevGARCH","all","PB",43.043187763812625,18,71,217,567,568,580,0.95,126,,3595
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pevGARCH","all","PB",39.920576998093395,16,67,217,567,568,580,0.95,126,,3595
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pevGARCH","all","PB",37.824244863637645,14,65,217,567,568,580,0.95,126,,3595
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pevGARCH","all","PB",35.52531029454108,12,62,217,567,568,580,0.95,126,,3595
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pevGARCH","all","PB",35.30427275628386,12,62,217,567,568,580,0.95,126,,3595
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pevGARCH","all","PB",38.2638901620632,12,66,217,567,568,580,0.95,126,,3595
