"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","NaiveArima","controls","PL",0.95,0,-0.330351862202453,0.330351862202453,2445,"2445.12",,554,2022-05-05,4,2022,93,217,555,554,567,-1,,
"abundance","NaiveArima","controls","PL",0.95,0,-0.467188083881917,0.467188083881917,2445,"2445.12",,555,2022-05-05,4,2022,93,217,555,554,567,0,,
"abundance","NaiveArima","controls","PL",0.95,0,-0.572186209709641,0.572186209709641,2445,"2445.12",,556,2022-05-05,5,2022,93,217,555,554,567,1,,
"abundance","NaiveArima","controls","PL",0.95,0,-0.660703724404906,0.660703724404906,2445,"2445.12",,557,2022-05-05,6,2022,93,217,555,554,567,2,,
"abundance","NaiveArima","controls","PL",0.95,0,-0.738689220378328,0.738689220378328,2445,"2445.12",,558,2022-05-05,7,2022,93,217,555,554,567,3,,
"abundance","NaiveArima","controls","PL",0.95,0,-0.809193497974231,0.809193497974231,2445,"2445.12",,559,2022-05-05,8,2022,93,217,555,554,567,4,,
"abundance","NaiveArima","controls","PL",0.95,0,-0.874028872534769,0.874028872534769,2445,"2445.12",,560,2022-05-05,9,2022,93,217,555,554,567,5,,
"abundance","NaiveArima","controls","PL",0.95,0,-0.934376167763834,0.934376167763834,2445,"2445.12",,561,2022-05-05,10,2022,93,217,555,554,567,6,,
"abundance","NaiveArima","controls","PL",0.95,0,-0.991055586607359,0.991055586607359,2445,"2445.12",,562,2022-05-05,11,2022,93,217,555,554,567,7,,
"abundance","NaiveArima","controls","PL",0.95,0,-1.04466431383784,1.04466431383784,2445,"2445.12",,563,2022-05-05,12,2022,93,217,555,554,567,8,,
"abundance","NaiveArima","controls","PL",0.95,0,-1.09565317572073,1.09565317572073,2445,"2445.12",,564,2022-05-05,1,2023,93,217,555,554,567,9,,
"abundance","NaiveArima","controls","PL",0.95,0,-1.14437241941928,1.14437241941928,2445,"2445.12",,565,2022-05-05,2,2023,93,217,555,554,567,10,,
"abundance","NaiveArima","controls","PL",0.95,0,-1.19110057811596,1.19110057811596,2445,"2445.12",,566,2022-05-05,3,2023,93,217,555,554,567,11,,
"abundance","NaiveArima","controls","PL",0.95,0,-1.23606348544434,1.23606348544434,2445,"2445.12",,567,2022-05-05,4,2023,93,217,555,554,567,12,,
