"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","NaiveArima","exclosures","SH",1,-1.0070852307274594,3.0070852307274594,217,567,568,580,0.95,126,,3371
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","NaiveArima","exclosures","SH",1,-1.4581673427792605,3.4581673427792605,217,567,568,580,0.95,126,,3371
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","NaiveArima","exclosures","SH",1,-1.838447154133506,3.838447154133506,217,567,568,580,0.95,126,,3371
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","NaiveArima","exclosures","SH",1,-2.1734803935916713,4.173480393591671,217,567,568,580,0.95,126,,3371
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","NaiveArima","exclosures","SH",1,-2.476373594741063,4.476373594741062,217,567,568,580,0.95,126,,3371
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","NaiveArima","exclosures","SH",1,-2.75491263971814,4.75491263971814,217,567,568,580,0.95,126,,3371
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","NaiveArima","exclosures","SH",1,-3.0141704614549187,5.014170461454919,217,567,568,580,0.95,126,,3371
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","NaiveArima","exclosures","SH",1,-3.2576707312002586,5.257670731200259,217,567,568,580,0.95,126,,3371
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","NaiveArima","exclosures","SH",1,-3.48797901254245,5.48797901254245,217,567,568,580,0.95,126,,3371
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","NaiveArima","exclosures","SH",1,-3.7070320987564607,5.707032098756461,217,567,568,580,0.95,126,,3371
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","NaiveArima","exclosures","SH",1,-3.916334685558521,5.916334685558521,217,567,568,580,0.95,126,,3371
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","NaiveArima","exclosures","SH",1,-4.117083378461596,6.117083378461596,217,567,568,580,0.95,126,,3371
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","NaiveArima","exclosures","SH",1,-4.310248380615553,6.310248380615553,217,567,568,580,0.95,126,,3371
