"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pevGARCH","all","SH",3.972314203511382,1,8,217,567,568,580,0.95,126,,3604
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pevGARCH","all","SH",2.180568460068043,0,6,217,567,568,580,0.95,126,,3604
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pevGARCH","all","SH",0.9678458871926406,0,4,217,567,568,580,0.95,126,,3604
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pevGARCH","all","SH",0.5667454713893578,0,3,217,567,568,580,0.95,126,,3604
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pevGARCH","all","SH",0.46481040189995626,0,2,217,567,568,580,0.95,126,,3604
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pevGARCH","all","SH",0.48784660415765246,0,2,217,567,568,580,0.95,126,,3604
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pevGARCH","all","SH",0.5862957371766786,0,3,217,567,568,580,0.95,126,,3604
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pevGARCH","all","SH",0.7478922462665346,0,3,217,567,568,580,0.95,126,,3604
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pevGARCH","all","SH",0.9531117479411296,0,4,217,567,568,580,0.95,126,,3604
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pevGARCH","all","SH",1.1513590152741529,0,4,217,567,568,580,0.95,126,,3604
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pevGARCH","all","SH",1.25673834095062,0,5,217,567,568,580,0.95,126,,3604
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pevGARCH","all","SH",1.1862078513705858,0,4,217,567,568,580,0.95,126,,3604
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pevGARCH","all","SH",0.9863479196152921,0,4,217,567,568,580,0.95,126,,3604
