"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","PF",0.95,0.52449587577444,0,2,2484,"2484.09",,554,2022-05-12,4,2022,94,217,555,554,567,-1,,
"abundance","pevGARCH","exclosures","PF",0.95,0.748671352195134,0,3,2484,"2484.09",,555,2022-05-12,4,2022,94,217,555,554,567,0,,
"abundance","pevGARCH","exclosures","PF",0.95,0.905463694630894,0,4,2484,"2484.09",,556,2022-05-12,5,2022,94,217,555,554,567,1,,
"abundance","pevGARCH","exclosures","PF",0.95,1.1095789142312,0,4,2484,"2484.09",,557,2022-05-12,6,2022,94,217,555,554,567,2,,
"abundance","pevGARCH","exclosures","PF",0.95,1.14639397887935,0,4,2484,"2484.09",,558,2022-05-12,7,2022,94,217,555,554,567,3,,
"abundance","pevGARCH","exclosures","PF",0.95,1.09632848751948,0,4,2484,"2484.09",,559,2022-05-12,8,2022,94,217,555,554,567,4,,
"abundance","pevGARCH","exclosures","PF",0.95,1.06438596044179,0,4,2484,"2484.09",,560,2022-05-12,9,2022,94,217,555,554,567,5,,
"abundance","pevGARCH","exclosures","PF",0.95,0.974941072382622,0,4,2484,"2484.09",,561,2022-05-12,10,2022,94,217,555,554,567,6,,
"abundance","pevGARCH","exclosures","PF",0.95,0.646464259224957,0,3,2484,"2484.09",,562,2022-05-12,11,2022,94,217,555,554,567,7,,
"abundance","pevGARCH","exclosures","PF",0.95,0.582680758858284,0,3,2484,"2484.09",,563,2022-05-12,12,2022,94,217,555,554,567,8,,
"abundance","pevGARCH","exclosures","PF",0.95,0.632053174272651,0,3,2484,"2484.09",,564,2022-05-12,1,2023,94,217,555,554,567,9,,
"abundance","pevGARCH","exclosures","PF",0.95,0.676217063806991,0,3,2484,"2484.09",,565,2022-05-12,2,2023,94,217,555,554,567,10,,
"abundance","pevGARCH","exclosures","PF",0.95,0.42947452329222,0,2,2484,"2484.09",,566,2022-05-12,3,2023,94,217,555,554,567,11,,
"abundance","pevGARCH","exclosures","PF",0.95,0.363497313341896,0,2,2484,"2484.09",,567,2022-05-12,4,2023,94,217,555,554,567,12,,
