"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH",0.95,"controls","OL",0.243042700925136,0,2,3156,"3156.05",,566,2023-04-06,3,2023,124,217,566,566,578,0,,
"abundance","nbsGARCH",0.95,"controls","OL",0.238803407709274,0,2,3156,"3156.05",,567,2023-04-06,4,2023,124,217,566,566,578,1,,
"abundance","nbsGARCH",0.95,"controls","OL",0.19866494622407,0,1,3156,"3156.05",,568,2023-04-06,5,2023,124,217,566,566,578,2,,
"abundance","nbsGARCH",0.95,"controls","OL",0.175970375822707,0,1,3156,"3156.05",,569,2023-04-06,6,2023,124,217,566,566,578,3,,
"abundance","nbsGARCH",0.95,"controls","OL",0.177684011855536,0,1,3156,"3156.05",,570,2023-04-06,7,2023,124,217,566,566,578,4,,
"abundance","nbsGARCH",0.95,"controls","OL",0.20528089206141,0,1,3156,"3156.05",,571,2023-04-06,8,2023,124,217,566,566,578,5,,
"abundance","nbsGARCH",0.95,"controls","OL",0.258932262883193,0,2,3156,"3156.05",,572,2023-04-06,9,2023,124,217,566,566,578,6,,
"abundance","nbsGARCH",0.95,"controls","OL",0.342943081952624,0,2,3156,"3156.05",,573,2023-04-06,10,2023,124,217,566,566,578,7,,
"abundance","nbsGARCH",0.95,"controls","OL",0.443915908572744,0,2,3156,"3156.05",,574,2023-04-06,11,2023,124,217,566,566,578,8,,
"abundance","nbsGARCH",0.95,"controls","OL",0.532107903752127,0,3,3156,"3156.05",,575,2023-04-06,12,2023,124,217,566,566,578,9,,
"abundance","nbsGARCH",0.95,"controls","OL",0.560496519471778,0,3,3156,"3156.05",,576,2023-04-06,1,2024,124,217,566,566,578,10,,
"abundance","nbsGARCH",0.95,"controls","OL",0.505343095079154,0,3,3156,"3156.05",,577,2023-04-06,2,2024,124,217,566,566,578,11,,
"abundance","nbsGARCH",0.95,"controls","OL",0.398633209450309,0,2,3156,"3156.05",,578,2023-04-06,3,2024,124,217,566,566,578,12,,
