"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","OT",0.95,0.554355903151688,0,2,2690,"2690.06",,555,2022-07-14,4,2022,103,217,557,555,569,-2,,
"abundance","pevGARCH","exclosures","OT",0.95,0.894994264628252,0,4,2690,"2690.06",,556,2022-07-14,5,2022,103,217,557,555,569,-1,,
"abundance","pevGARCH","exclosures","OT",0.95,1.18952412642459,0,5,2690,"2690.06",,557,2022-07-14,6,2022,103,217,557,555,569,0,,
"abundance","pevGARCH","exclosures","OT",0.95,1.42075200586107,0,5,2690,"2690.06",,558,2022-07-14,7,2022,103,217,557,555,569,1,,
"abundance","pevGARCH","exclosures","OT",0.95,1.57807651560261,0,6,2690,"2690.06",,559,2022-07-14,8,2022,103,217,557,555,569,2,,
"abundance","pevGARCH","exclosures","OT",0.95,1.5375053801706,0,5,2690,"2690.06",,560,2022-07-14,9,2022,103,217,557,555,569,3,,
"abundance","pevGARCH","exclosures","OT",0.95,1.36712691338652,0,5,2690,"2690.06",,561,2022-07-14,10,2022,103,217,557,555,569,4,,
"abundance","pevGARCH","exclosures","OT",0.95,1.16041600586493,0,4,2690,"2690.06",,562,2022-07-14,11,2022,103,217,557,555,569,5,,
"abundance","pevGARCH","exclosures","OT",0.95,0.975483816623058,0,4,2690,"2690.06",,563,2022-07-14,12,2022,103,217,557,555,569,6,,
"abundance","pevGARCH","exclosures","OT",0.95,0.968628925172965,0,4,2690,"2690.06",,564,2022-07-14,1,2023,103,217,557,555,569,7,,
"abundance","pevGARCH","exclosures","OT",0.95,1.01231569384179,0,3,2690,"2690.06",,565,2022-07-14,2,2023,103,217,557,555,569,8,,
"abundance","pevGARCH","exclosures","OT",0.95,1.2567646319478,0,4,2690,"2690.06",,566,2022-07-14,3,2023,103,217,557,555,569,9,,
"abundance","pevGARCH","exclosures","OT",0.95,1.54527128111288,0,5,2690,"2690.06",,567,2022-07-14,4,2023,103,217,557,555,569,10,,
"abundance","pevGARCH","exclosures","OT",0.95,1.84932133309386,0,6,2690,"2690.06",,568,2022-07-14,5,2023,103,217,557,555,569,11,,
"abundance","pevGARCH","exclosures","OT",0.95,2.07063590903241,0,7,2690,"2690.06",,569,2022-07-14,6,2023,103,217,557,555,569,12,,
