"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","all","BA",1.4903112448824702,-6.259060169561062,9.239682659326002,217,567,568,580,0.95,126,,3232
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","all","BA",1.4282880671302072,-6.3210833473133246,9.17765948157374,217,567,568,580,0.95,126,,3232
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","all","BA",1.275932648261251,-6.473438766182281,9.025304062704784,217,567,568,580,0.95,126,,3232
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","all","BA",1.058863192123753,-6.690508222319779,8.808234606567286,217,567,568,580,0.95,126,,3232
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","all","BA",0.8495379119349079,-6.899833502508624,8.59890932637844,217,567,568,580,0.95,126,,3232
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","all","BA",0.6849362822702534,-7.064435132173278,8.434307696713786,217,567,568,580,0.95,126,,3232
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","all","BA",0.6161284887244387,-7.1332429257190935,8.36549990316797,217,567,568,580,0.95,126,,3232
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","all","BA",0.6576567221785657,-7.091714692264966,8.407028136622097,217,567,568,580,0.95,126,,3232
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","all","BA",0.7949588659977853,-6.954412548445747,8.544330280441317,217,567,568,580,0.95,126,,3232
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","all","BA",1.002773533853175,-6.7465978805903575,8.752144948296706,217,567,568,580,0.95,126,,3232
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","all","BA",1.218326948819818,-6.531044465623713,8.96769836326335,217,567,568,580,0.95,126,,3232
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","all","BA",1.394744678858576,-6.354626735584956,9.144116093302108,217,567,568,580,0.95,126,,3232
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","all","BA",1.4841804868661346,-6.265190927577398,9.233551901309667,217,567,568,580,0.95,126,,3232
