"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_RW","controls","DM",26.801,17.354,37.212,0.95,2469,2469.01,NA,554,2022-05-12,4,2022,94,217,555,554,567,-1,NA,NA
"2","abundance","jags_RW","controls","DM",43.41,0.286,156.477,0.95,2469,2469.01,NA,555,2022-05-12,4,2022,94,217,555,554,567,0,NA,NA
"3","abundance","jags_RW","controls","DM",53.133,2.107,196.9,0.95,2469,2469.01,NA,556,2022-05-12,5,2022,94,217,555,554,567,1,NA,NA
"4","abundance","jags_RW","controls","DM",57.975,1.142,196.9,0.95,2469,2469.01,NA,557,2022-05-12,6,2022,94,217,555,554,567,2,NA,NA
"5","abundance","jags_RW","controls","DM",58.93,0.667,196.9,0.95,2469,2469.01,NA,558,2022-05-12,7,2022,94,217,555,554,567,3,NA,NA
"6","abundance","jags_RW","controls","DM",58.68,0.409,196.9,0.95,2469,2469.01,NA,559,2022-05-12,8,2022,94,217,555,554,567,4,NA,NA
"7","abundance","jags_RW","controls","DM",58.301,0.249,196.9,0.95,2469,2469.01,NA,560,2022-05-12,9,2022,94,217,555,554,567,5,NA,NA
"8","abundance","jags_RW","controls","DM",57.56,0.13,196.9,0.95,2469,2469.01,NA,561,2022-05-12,10,2022,94,217,555,554,567,6,NA,NA
"9","abundance","jags_RW","controls","DM",56.447,0.066,196.9,0.95,2469,2469.01,NA,562,2022-05-12,11,2022,94,217,555,554,567,7,NA,NA
"10","abundance","jags_RW","controls","DM",54.823,0.026,196.9,0.95,2469,2469.01,NA,563,2022-05-12,12,2022,94,217,555,554,567,8,NA,NA
"11","abundance","jags_RW","controls","DM",53.861,0,196.9,0.95,2469,2469.01,NA,564,2022-05-12,1,2023,94,217,555,554,567,9,NA,NA
"12","abundance","jags_RW","controls","DM",53.155,0,196.9,0.95,2469,2469.01,NA,565,2022-05-12,2,2023,94,217,555,554,567,10,NA,NA
"13","abundance","jags_RW","controls","DM",51.897,0,196.9,0.95,2469,2469.01,NA,566,2022-05-12,3,2023,94,217,555,554,567,11,NA,NA
"14","abundance","jags_RW","controls","DM",51.191,0,196.9,0.95,2469,2469.01,NA,567,2022-05-12,4,2023,94,217,555,554,567,12,NA,NA
