"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH","all","total",78.1752416309264,41,131,0.95,904,"904.23",,528,2020-06-11,2,2020,37,217,531,528,543,-3,,
"abundance","nbsGARCH","all","total",96.654364508324,40,191,0.95,904,"904.23",,529,2020-06-11,3,2020,37,217,531,528,543,-2,,
"abundance","nbsGARCH","all","total",119.79745300019,43,239,0.95,904,"904.23",,530,2020-06-11,4,2020,37,217,531,528,543,-1,,
"abundance","nbsGARCH","all","total",147.919953845996,48,323,0.95,904,"904.23",,531,2020-06-11,5,2020,37,217,531,528,543,0,,
"abundance","nbsGARCH","all","total",173.325411896513,51,401,0.95,904,"904.23",,532,2020-06-11,6,2020,37,217,531,528,543,1,,
"abundance","nbsGARCH","all","total",190.3543091244,53,428,0.95,904,"904.23",,533,2020-06-11,7,2020,37,217,531,528,543,2,,
"abundance","nbsGARCH","all","total",193.583830816304,48,419,0.95,904,"904.23",,534,2020-06-11,8,2020,37,217,531,528,543,3,,
"abundance","nbsGARCH","all","total",184.892442545652,44,420,0.95,904,"904.23",,535,2020-06-11,9,2020,37,217,531,528,543,4,,
"abundance","nbsGARCH","all","total",168.194543229354,42,375,0.95,904,"904.23",,536,2020-06-11,10,2020,37,217,531,528,543,5,,
"abundance","nbsGARCH","all","total",155.000254412148,39,355,0.95,904,"904.23",,537,2020-06-11,11,2020,37,217,531,528,543,6,,
"abundance","nbsGARCH","all","total",146.732009283736,36,310,0.95,904,"904.23",,538,2020-06-11,12,2020,37,217,531,528,543,7,,
"abundance","nbsGARCH","all","total",147.255497867068,33,322,0.95,904,"904.23",,539,2020-06-11,1,2021,37,217,531,528,543,8,,
"abundance","nbsGARCH","all","total",153.994153997004,34,355,0.95,904,"904.23",,540,2020-06-11,2,2021,37,217,531,528,543,9,,
"abundance","nbsGARCH","all","total",168.808285698685,38,378,0.95,904,"904.23",,541,2020-06-11,3,2021,37,217,531,528,543,10,,
"abundance","nbsGARCH","all","total",190.155346333419,46,431,0.95,904,"904.23",,542,2020-06-11,4,2021,37,217,531,528,543,11,,
"abundance","nbsGARCH","all","total",214.161095933184,52,507,0.95,904,"904.23",,543,2020-06-11,5,2021,37,217,531,528,543,12,,
