"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","controls","PP",23.423425642100465,4,59,217,567,568,580,0.95,126,,3481
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","controls","PP",32.61659488145958,2,98,217,567,568,580,0.95,126,,3481
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","controls","PP",38.1827660663149,1,136,217,567,568,580,0.95,126,,3481
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","controls","PP",36.48973909387821,1,161,217,567,568,580,0.95,126,,3481
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","controls","PP",28.99058981262706,0,117,217,567,568,580,0.95,126,,3481
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","controls","PP",20.50374511845112,0,87,217,567,568,580,0.95,126,,3481
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","controls","PP",14.391650679957895,0,64,217,567,568,580,0.95,126,,3481
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","controls","PP",10.944319590182525,0,50,217,567,568,580,0.95,126,,3481
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","controls","PP",9.609067590398329,0,40,217,567,568,580,0.95,126,,3481
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","controls","PP",9.660186670266597,0,38,217,567,568,580,0.95,126,,3481
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","controls","PP",10.660071869614198,0,40,217,567,568,580,0.95,126,,3481
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","controls","PP",14.194627830144766,0,55,217,567,568,580,0.95,126,,3481
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","controls","PP",21.16405664267883,0,87,217,567,568,580,0.95,126,,3481
