"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-05",4,2022,"abundance","ESSS",93,0.95,"all","PH",6.75915078910825e-18,-0.454197574523262,0.454197574523262,"2438.11",2438,NA,554,217,555,554,567,-1,NA,NA
"2022-05-05",4,2022,"abundance","ESSS",93,0.95,"all","PH",6.75915078910825e-18,-0.512620681872031,0.512620681872031,"2438.11",2438,NA,555,217,555,554,567,0,NA,NA
"2022-05-05",5,2022,"abundance","ESSS",93,0.95,"all","PH",6.75915078910825e-18,-0.565034946054735,0.565034946054735,"2438.11",2438,NA,556,217,555,554,567,1,NA,NA
"2022-05-05",6,2022,"abundance","ESSS",93,0.95,"all","PH",6.75915078910825e-18,-0.612983700471071,0.612983700471071,"2438.11",2438,NA,557,217,555,554,567,2,NA,NA
"2022-05-05",7,2022,"abundance","ESSS",93,0.95,"all","PH",6.75915078910825e-18,-0.65744470780693,0.65744470780693,"2438.11",2438,NA,558,217,555,554,567,3,NA,NA
"2022-05-05",8,2022,"abundance","ESSS",93,0.95,"all","PH",6.75915078910825e-18,-0.699083736474731,0.699083736474731,"2438.11",2438,NA,559,217,555,554,567,4,NA,NA
"2022-05-05",9,2022,"abundance","ESSS",93,0.95,"all","PH",6.75915078910825e-18,-0.738378356524351,0.738378356524351,"2438.11",2438,NA,560,217,555,554,567,5,NA,NA
"2022-05-05",10,2022,"abundance","ESSS",93,0.95,"all","PH",6.75915078910825e-18,-0.775684938724308,0.775684938724308,"2438.11",2438,NA,561,217,555,554,567,6,NA,NA
"2022-05-05",11,2022,"abundance","ESSS",93,0.95,"all","PH",6.75915078910825e-18,-0.811277789011794,0.811277789011794,"2438.11",2438,NA,562,217,555,554,567,7,NA,NA
"2022-05-05",12,2022,"abundance","ESSS",93,0.95,"all","PH",6.75915078910825e-18,-0.845373395443691,0.845373395443691,"2438.11",2438,NA,563,217,555,554,567,8,NA,NA
"2022-05-05",1,2023,"abundance","ESSS",93,0.95,"all","PH",6.75915078910825e-18,-0.878146174907189,0.878146174907189,"2438.11",2438,NA,564,217,555,554,567,9,NA,NA
"2022-05-05",2,2023,"abundance","ESSS",93,0.95,"all","PH",6.75915078910825e-18,-0.90973910066802,0.90973910066802,"2438.11",2438,NA,565,217,555,554,567,10,NA,NA
"2022-05-05",3,2023,"abundance","ESSS",93,0.95,"all","PH",6.75915078910825e-18,-0.940271108810852,0.940271108810852,"2438.11",2438,NA,566,217,555,554,567,11,NA,NA
"2022-05-05",4,2023,"abundance","ESSS",93,0.95,"all","PH",6.75915078910825e-18,-0.969842402065676,0.969842402065676,"2438.11",2438,NA,567,217,555,554,567,12,NA,NA
