"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","all","PF",0.95,2,-6.8215370207446,10.8215370207446,2868,"2868.11",,559,2022-09-15,8,2022,112,217,559,559,571,0,,
"abundance","AutoArima","all","PF",0.95,2,-10.4755372957134,14.4755372957134,2868,"2868.11",,560,2022-09-15,9,2022,112,217,559,559,571,1,,
"abundance","AutoArima","all","PF",0.95,2,-13.2793503207794,17.2793503207794,2868,"2868.11",,561,2022-09-15,10,2022,112,217,559,559,571,2,,
"abundance","AutoArima","all","PF",0.95,2,-15.6430740414892,19.6430740414892,2868,"2868.11",,562,2022-09-15,11,2022,112,217,559,559,571,3,,
"abundance","AutoArima","all","PF",0.95,2,-17.7255564444159,21.7255564444159,2868,"2868.11",,563,2022-09-15,12,2022,112,217,559,559,571,4,,
"abundance","AutoArima","all","PF",0.95,2,-19.608264447896,23.608264447896,2868,"2868.11",,564,2022-09-15,1,2023,112,217,559,559,571,5,,
"abundance","AutoArima","all","PF",0.95,2,-21.3395931382399,25.3395931382399,2868,"2868.11",,565,2022-09-15,2,2023,112,217,559,559,571,6,,
"abundance","AutoArima","all","PF",0.95,2,-22.9510745914267,26.9510745914267,2868,"2868.11",,566,2022-09-15,3,2023,112,217,559,559,571,7,,
"abundance","AutoArima","all","PF",0.95,2,-24.4646110622338,28.4646110622338,2868,"2868.11",,567,2022-09-15,4,2023,112,217,559,559,571,8,,
"abundance","AutoArima","all","PF",0.95,2,-25.896149449049,29.896149449049,2868,"2868.11",,568,2022-09-15,5,2023,112,217,559,559,571,9,,
"abundance","AutoArima","all","PF",0.95,2,-27.2577283720395,31.2577283720395,2868,"2868.11",,569,2022-09-15,6,2023,112,217,559,559,571,10,,
"abundance","AutoArima","all","PF",0.95,2,-28.5587006415589,32.5587006415589,2868,"2868.11",,570,2022-09-15,7,2023,112,217,559,559,571,11,,
"abundance","AutoArima","all","PF",0.95,2,-29.8065040566985,33.8065040566985,2868,"2868.11",,571,2022-09-15,8,2023,112,217,559,559,571,12,,
