"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","SF",0.95,0.253347159421114,0,2,2646,"2646.18",,555,2022-06-30,4,2022,101,217,557,555,569,-2,,
"abundance","pevGARCH","exclosures","SF",0.95,0.324107229731232,0,2,2646,"2646.18",,556,2022-06-30,5,2022,101,217,557,555,569,-1,,
"abundance","pevGARCH","exclosures","SF",0.95,0.352588553742661,0,2,2646,"2646.18",,557,2022-06-30,6,2022,101,217,557,555,569,0,,
"abundance","pevGARCH","exclosures","SF",0.95,0.36239205439694,0,2,2646,"2646.18",,558,2022-06-30,7,2022,101,217,557,555,569,1,,
"abundance","pevGARCH","exclosures","SF",0.95,0.361679115061086,0,2,2646,"2646.18",,559,2022-06-30,8,2022,101,217,557,555,569,2,,
"abundance","pevGARCH","exclosures","SF",0.95,0.353014711227071,0,2,2646,"2646.18",,560,2022-06-30,9,2022,101,217,557,555,569,3,,
"abundance","pevGARCH","exclosures","SF",0.95,0.338685751214898,0,2,2646,"2646.18",,561,2022-06-30,10,2022,101,217,557,555,569,4,,
"abundance","pevGARCH","exclosures","SF",0.95,0.327509052331318,0,2,2646,"2646.18",,562,2022-06-30,11,2022,101,217,557,555,569,5,,
"abundance","pevGARCH","exclosures","SF",0.95,0.322352059187512,0,2,2646,"2646.18",,563,2022-06-30,12,2022,101,217,557,555,569,6,,
"abundance","pevGARCH","exclosures","SF",0.95,0.313495373179668,0,2,2646,"2646.18",,564,2022-06-30,1,2023,101,217,557,555,569,7,,
"abundance","pevGARCH","exclosures","SF",0.95,0.314762466992484,0,2,2646,"2646.18",,565,2022-06-30,2,2023,101,217,557,555,569,8,,
"abundance","pevGARCH","exclosures","SF",0.95,0.319321938832948,0,2,2646,"2646.18",,566,2022-06-30,3,2023,101,217,557,555,569,9,,
"abundance","pevGARCH","exclosures","SF",0.95,0.318673823751646,0,2,2646,"2646.18",,567,2022-06-30,4,2023,101,217,557,555,569,10,,
"abundance","pevGARCH","exclosures","SF",0.95,0.330313319082715,0,2,2646,"2646.18",,568,2022-06-30,5,2023,101,217,557,555,569,11,,
"abundance","pevGARCH","exclosures","SF",0.95,0.343143745523004,0,2,2646,"2646.18",,569,2022-06-30,6,2023,101,217,557,555,569,12,,
