"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","exclosures","BA",0.17376744047051654,0,2,217,567,568,580,0.95,126,,3485
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","exclosures","BA",0.1861693042710941,0,2,217,567,568,580,0.95,126,,3485
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","exclosures","BA",0.1728430311739309,0,2,217,567,568,580,0.95,126,,3485
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","exclosures","BA",0.16005288741640453,0,2,217,567,568,580,0.95,126,,3485
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","exclosures","BA",0.15442179110221232,0,2,217,567,568,580,0.95,126,,3485
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","exclosures","BA",0.15672135335039686,0,1,217,567,568,580,0.95,126,,3485
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","exclosures","BA",0.16656674500413196,0,1,217,567,568,580,0.95,126,,3485
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","exclosures","BA",0.18300464806823885,0,2,217,567,568,580,0.95,126,,3485
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","exclosures","BA",0.2022829312529947,0,2,217,567,568,580,0.95,126,,3485
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","exclosures","BA",0.22063369035332733,0,2,217,567,568,580,0.95,126,,3485
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","exclosures","BA",0.231509924177213,0,2,217,567,568,580,0.95,126,,3485
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","exclosures","BA",0.2310546118792053,0,2,217,567,568,580,0.95,126,,3485
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","exclosures","BA",0.21927328724050565,0,2,217,567,568,580,0.95,126,,3485
