"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH","controls","DO",0.786270492439397,0,3,0.95,1280,"1280.03",,528,2020-10-01,2,2020,51,217,535,528,547,-7,,
"abundance","nbGARCH","controls","DO",1.40171535579172,0,5,0.95,1280,"1280.03",,529,2020-10-01,3,2020,51,217,535,528,547,-6,,
"abundance","nbGARCH","controls","DO",1.88277508534779,0,6,0.95,1280,"1280.03",,530,2020-10-01,4,2020,51,217,535,528,547,-5,,
"abundance","nbGARCH","controls","DO",2.25848508212224,0,7,0.95,1280,"1280.03",,531,2020-10-01,5,2020,51,217,535,528,547,-4,,
"abundance","nbGARCH","controls","DO",2.55721641774935,0,8,0.95,1280,"1280.03",,532,2020-10-01,6,2020,51,217,535,528,547,-3,,
"abundance","nbGARCH","controls","DO",2.78485421963937,0,9,0.95,1280,"1280.03",,533,2020-10-01,7,2020,51,217,535,528,547,-2,,
"abundance","nbGARCH","controls","DO",2.96245872424654,0,10,0.95,1280,"1280.03",,534,2020-10-01,8,2020,51,217,535,528,547,-1,,
"abundance","nbGARCH","controls","DO",3.10098721120434,0,10,0.95,1280,"1280.03",,535,2020-10-01,9,2020,51,217,535,528,547,0,,
"abundance","nbGARCH","controls","DO",3.20902215031376,0,9,0.95,1280,"1280.03",,536,2020-10-01,10,2020,51,217,535,528,547,1,,
"abundance","nbGARCH","controls","DO",3.30028088925048,0,10,0.95,1280,"1280.03",,537,2020-10-01,11,2020,51,217,535,528,547,2,,
"abundance","nbGARCH","controls","DO",3.36440272619293,0,10,0.95,1280,"1280.03",,538,2020-10-01,12,2020,51,217,535,528,547,3,,
"abundance","nbGARCH","controls","DO",3.41439715809711,0,11,0.95,1280,"1280.03",,539,2020-10-01,1,2021,51,217,535,528,547,4,,
"abundance","nbGARCH","controls","DO",3.45337506617704,0,12,0.95,1280,"1280.03",,540,2020-10-01,2,2021,51,217,535,528,547,5,,
"abundance","nbGARCH","controls","DO",3.48999057328779,0,11,0.95,1280,"1280.03",,541,2020-10-01,3,2021,51,217,535,528,547,6,,
"abundance","nbGARCH","controls","DO",3.52179542045968,0,11,0.95,1280,"1280.03",,542,2020-10-01,4,2021,51,217,535,528,547,7,,
"abundance","nbGARCH","controls","DO",3.54865069646797,0,10,0.95,1280,"1280.03",,543,2020-10-01,5,2021,51,217,535,528,547,8,,
"abundance","nbGARCH","controls","DO",3.57102442852647,0,11,0.95,1280,"1280.03",,544,2020-10-01,6,2021,51,217,535,528,547,9,,
"abundance","nbGARCH","controls","DO",3.58947485572398,0,11,0.95,1280,"1280.03",,545,2020-10-01,7,2021,51,217,535,528,547,10,,
"abundance","nbGARCH","controls","DO",3.60460221301248,0,11,0.95,1280,"1280.03",,546,2020-10-01,8,2021,51,217,535,528,547,11,,
"abundance","nbGARCH","controls","DO",3.61695334297925,0,11,0.95,1280,"1280.03",,547,2020-10-01,9,2021,51,217,535,528,547,12,,
