"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-06-30",4,2022,"abundance","pevGARCH","controls","DM",101,0.95,20.010019717541,12,29,"2645.2",2645,NA,555,217,557,555,569,-2,NA,NA
"2022-06-30",5,2022,"abundance","pevGARCH","controls","DM",101,0.95,18.8283209272227,9,31,"2645.2",2645,NA,556,217,557,555,569,-1,NA,NA
"2022-06-30",6,2022,"abundance","pevGARCH","controls","DM",101,0.95,17.4317100937714,7,29,"2645.2",2645,NA,557,217,557,555,569,0,NA,NA
"2022-06-30",7,2022,"abundance","pevGARCH","controls","DM",101,0.95,16.1597215402099,5,29,"2645.2",2645,NA,558,217,557,555,569,1,NA,NA
"2022-06-30",8,2022,"abundance","pevGARCH","controls","DM",101,0.95,15.3276160429891,5,27,"2645.2",2645,NA,559,217,557,555,569,2,NA,NA
"2022-06-30",9,2022,"abundance","pevGARCH","controls","DM",101,0.95,15.1509616027236,4,27,"2645.2",2645,NA,560,217,557,555,569,3,NA,NA
"2022-06-30",10,2022,"abundance","pevGARCH","controls","DM",101,0.95,15.6104045090675,5,29,"2645.2",2645,NA,561,217,557,555,569,4,NA,NA
"2022-06-30",11,2022,"abundance","pevGARCH","controls","DM",101,0.95,16.3233123599666,5,30,"2645.2",2645,NA,562,217,557,555,569,5,NA,NA
"2022-06-30",12,2022,"abundance","pevGARCH","controls","DM",101,0.95,17.1683520063339,5,32,"2645.2",2645,NA,563,217,557,555,569,6,NA,NA
"2022-06-30",1,2023,"abundance","pevGARCH","controls","DM",101,0.95,17.8662253529025,5,32,"2645.2",2645,NA,564,217,557,555,569,7,NA,NA
"2022-06-30",2,2023,"abundance","pevGARCH","controls","DM",101,0.95,18.3083343009853,6,33,"2645.2",2645,NA,565,217,557,555,569,8,NA,NA
"2022-06-30",3,2023,"abundance","pevGARCH","controls","DM",101,0.95,18.3721578413956,6,33,"2645.2",2645,NA,566,217,557,555,569,9,NA,NA
"2022-06-30",4,2023,"abundance","pevGARCH","controls","DM",101,0.95,17.9980996654708,5,33,"2645.2",2645,NA,567,217,557,555,569,10,NA,NA
"2022-06-30",5,2023,"abundance","pevGARCH","controls","DM",101,0.95,16.9049091679515,5,30,"2645.2",2645,NA,568,217,557,555,569,11,NA,NA
"2022-06-30",6,2023,"abundance","pevGARCH","controls","DM",101,0.95,15.7603072640633,5,29,"2645.2",2645,NA,569,217,557,555,569,12,NA,NA
