"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","controls","PM",0.17761413679874685,0,1,217,567,568,580,0.95,126,,3480
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","controls","PM",0.20685723418119492,0,2,217,567,568,580,0.95,126,,3480
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","controls","PM",0.1972787668661699,0,2,217,567,568,580,0.95,126,,3480
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","controls","PM",0.17326850688344414,0,1,217,567,568,580,0.95,126,,3480
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","controls","PM",0.14892307598804888,0,1,217,567,568,580,0.95,126,,3480
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","controls","PM",0.12970481861073901,0,1,217,567,568,580,0.95,126,,3480
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","controls","PM",0.11924904352060824,0,1,217,567,568,580,0.95,126,,3480
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","controls","PM",0.11780139670063465,0,1,217,567,568,580,0.95,126,,3480
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","controls","PM",0.12504876533227194,0,1,217,567,568,580,0.95,126,,3480
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","controls","PM",0.14102391099349101,0,1,217,567,568,580,0.95,126,,3480
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","controls","PM",0.16328287954000917,0,1,217,567,568,580,0.95,126,,3480
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","controls","PM",0.18805181258655895,0,1,217,567,568,580,0.95,126,,3480
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","controls","PM",0.20773080326470678,0,2,217,567,568,580,0.95,126,,3480
