"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_RW","all","SO",0.003,0,0,0.95,73,"73.22",,524,2019-11-28,10,2019,4,217,525,524,537,-1,,
"abundance","jags_RW","all","SO",0.006,0,0,0.95,73,"73.22",,525,2019-11-28,11,2019,4,217,525,524,537,0,,
"abundance","jags_RW","all","SO",0.016,0,0,0.95,73,"73.22",,526,2019-11-28,12,2019,4,217,525,524,537,1,,
"abundance","jags_RW","all","SO",0.027,0,0,0.95,73,"73.22",,527,2019-11-28,1,2020,4,217,525,524,537,2,,
"abundance","jags_RW","all","SO",0.048,0,0,0.95,73,"73.22",,528,2019-11-28,2,2020,4,217,525,524,537,3,,
"abundance","jags_RW","all","SO",0.136,0,0,0.95,73,"73.22",,529,2019-11-28,3,2020,4,217,525,524,537,4,,
"abundance","jags_RW","all","SO",0.238,0,0,0.95,73,"73.22",,530,2019-11-28,4,2020,4,217,525,524,537,5,,
"abundance","jags_RW","all","SO",0.388,0,0.001,0.95,73,"73.22",,531,2019-11-28,5,2020,4,217,525,524,537,6,,
"abundance","jags_RW","all","SO",0.547,0,0.013,0.95,73,"73.22",,532,2019-11-28,6,2020,4,217,525,524,537,7,,
"abundance","jags_RW","all","SO",0.672,0,0.033,0.95,73,"73.22",,533,2019-11-28,7,2020,4,217,525,524,537,8,,
"abundance","jags_RW","all","SO",0.782,0,0.044,0.95,73,"73.22",,534,2019-11-28,8,2020,4,217,525,524,537,9,,
"abundance","jags_RW","all","SO",0.729,0,0.051,0.95,73,"73.22",,535,2019-11-28,9,2020,4,217,525,524,537,10,,
"abundance","jags_RW","all","SO",1.052,0,0.083,0.95,73,"73.22",,536,2019-11-28,10,2020,4,217,525,524,537,11,,
"abundance","jags_RW","all","SO",1.245,0,0.097,0.95,73,"73.22",,537,2019-11-28,11,2020,4,217,525,524,537,12,,
