"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","exclosures","RM",2.212962082083006,-1.671815347558855,6.097739511724867,217,567,568,580,0.95,126,,3275
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","exclosures","RM",0.4365108594587604,-3.5759291490906486,4.448950868008169,217,567,568,580,0.95,126,,3275
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","exclosures","RM",0.08168370867385694,-3.930756299875552,4.094123717223266,217,567,568,580,0.95,126,,3275
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","exclosures","RM",-0.08096045987992834,-4.093400468429337,3.9314795486694805,217,567,568,580,0.95,126,,3275
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","exclosures","RM",0.003037422495345554,-4.009402586054064,4.015477431044754,217,567,568,580,0.95,126,,3275
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","exclosures","RM",0.31543247425901566,-3.6970075342903934,4.3278724828084245,217,567,568,580,0.95,126,,3275
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","exclosures","RM",0.7647571168269071,-3.247682891722502,4.777197125376316,217,567,568,580,0.95,126,,3275
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","exclosures","RM",1.2552347045957017,-2.7572053039537074,5.2676747131451105,217,567,568,580,0.95,126,,3275
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","exclosures","RM",1.6392577209112962,-2.373182287638113,5.651697729460706,217,567,568,580,0.95,126,,3275
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","exclosures","RM",1.845025468256494,-2.1674145402929152,5.857465476805903,217,567,568,580,0.95,126,,3275
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","exclosures","RM",1.8051876511688851,-2.207252357380524,5.817627659718294,217,567,568,580,0.95,126,,3275
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","exclosures","RM",1.5350792905842523,-2.4773607179651567,5.547519299133661,217,567,568,580,0.95,126,,3275
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","exclosures","RM",1.106101886252037,-2.906338122297372,5.118541894801446,217,567,568,580,0.95,126,,3275
