"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-06-30",4,2022,"abundance","AutoArima","all","PF",101,0.95,0,-8.85148847492348,8.85148847492348,"2626.10",2626,NA,555,217,557,555,569,-2,NA,NA
"2022-06-30",5,2022,"abundance","AutoArima","all","PF",101,0.95,0,-12.5178950484259,12.5178950484259,"2626.10",2626,NA,556,217,557,555,569,-1,NA,NA
"2022-06-30",6,2022,"abundance","AutoArima","all","PF",101,0.95,0,-15.3312277611778,15.3312277611778,"2626.10",2626,NA,557,217,557,555,569,0,NA,NA
"2022-06-30",7,2022,"abundance","AutoArima","all","PF",101,0.95,0,-17.702976949847,17.702976949847,"2626.10",2626,NA,558,217,557,555,569,1,NA,NA
"2022-06-30",8,2022,"abundance","AutoArima","all","PF",101,0.95,0,-19.7925299319849,19.7925299319849,"2626.10",2626,NA,559,217,557,555,569,2,NA,NA
"2022-06-30",9,2022,"abundance","AutoArima","all","PF",101,0.95,0,-21.6816302276886,21.6816302276886,"2626.10",2626,NA,560,217,557,555,569,3,NA,NA
"2022-06-30",10,2022,"abundance","AutoArima","all","PF",101,0.95,0,-23.4188372374019,23.4188372374019,"2626.10",2626,NA,561,217,557,555,569,4,NA,NA
"2022-06-30",11,2022,"abundance","AutoArima","all","PF",101,0.95,0,-25.0357900968519,25.0357900968519,"2626.10",2626,NA,562,217,557,555,569,5,NA,NA
"2022-06-30",12,2022,"abundance","AutoArima","all","PF",101,0.95,0,-26.5544654247704,26.5544654247704,"2626.10",2626,NA,563,217,557,555,569,6,NA,NA
"2022-06-30",1,2023,"abundance","AutoArima","all","PF",101,0.95,0,-27.9908642634884,27.9908642634884,"2626.10",2626,NA,564,217,557,555,569,7,NA,NA
"2022-06-30",2,2023,"abundance","AutoArima","all","PF",101,0.95,0,-29.3570661074763,29.3570661074763,"2626.10",2626,NA,565,217,557,555,569,8,NA,NA
"2022-06-30",3,2023,"abundance","AutoArima","all","PF",101,0.95,0,-30.6624555223557,30.6624555223557,"2626.10",2626,NA,566,217,557,555,569,9,NA,NA
"2022-06-30",4,2023,"abundance","AutoArima","all","PF",101,0.95,0,-31.9144955605152,31.9144955605152,"2626.10",2626,NA,567,217,557,555,569,10,NA,NA
"2022-06-30",5,2023,"abundance","AutoArima","all","PF",101,0.95,0,-33.1192372361419,33.1192372361419,"2626.10",2626,NA,568,217,557,555,569,11,NA,NA
"2022-06-30",6,2023,"abundance","AutoArima","all","PF",101,0.95,0,-34.2816674525255,34.2816674525255,"2626.10",2626,NA,569,217,557,555,569,12,NA,NA
