"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pevGARCH","all","RO",0.0824446678421723,0,1,217,567,568,580,0.95,126,,3602
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pevGARCH","all","RO",0.03480580638959451,0,1,217,567,568,580,0.95,126,,3602
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pevGARCH","all","RO",0.023006549478208977,0,1,217,567,568,580,0.95,126,,3602
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pevGARCH","all","RO",0.019326651118356734,0,0,217,567,568,580,0.95,126,,3602
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pevGARCH","all","RO",0.032953631339226935,0,1,217,567,568,580,0.95,126,,3602
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pevGARCH","all","RO",0.06914068412997514,0,1,217,567,568,580,0.95,126,,3602
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pevGARCH","all","RO",0.1957900909029665,0,1,217,567,568,580,0.95,126,,3602
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pevGARCH","all","RO",0.42257095058787364,0,2,217,567,568,580,0.95,126,,3602
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pevGARCH","all","RO",0.8524485362309526,0,3,217,567,568,580,0.95,126,,3602
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pevGARCH","all","RO",0.7930799283936361,0,3,217,567,568,580,0.95,126,,3602
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pevGARCH","all","RO",0.5942310372849062,0,3,217,567,568,580,0.95,126,,3602
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pevGARCH","all","RO",0.47280886477665407,0,2,217,567,568,580,0.95,126,,3602
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pevGARCH","all","RO",0.12887986669325144,0,1,217,567,568,580,0.95,126,,3602
