"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-06-16",4,2022,"abundance","pevGARCH","all","PP",99,0.95,163.73295011637,139,188,"2600.14",2600,NA,555,217,556,555,568,-1,NA,NA
"2022-06-16",5,2022,"abundance","pevGARCH","all","PP",99,0.95,149.185124213943,121,178,"2600.14",2600,NA,556,217,556,555,568,0,NA,NA
"2022-06-16",6,2022,"abundance","pevGARCH","all","PP",99,0.95,142.661457942946,113,172,"2600.14",2600,NA,557,217,556,555,568,1,NA,NA
"2022-06-16",7,2022,"abundance","pevGARCH","all","PP",99,0.95,140.223667699792,110,172,"2600.14",2600,NA,558,217,556,555,568,2,NA,NA
"2022-06-16",8,2022,"abundance","pevGARCH","all","PP",99,0.95,138.100362545861,104,167,"2600.14",2600,NA,559,217,556,555,568,3,NA,NA
"2022-06-16",9,2022,"abundance","pevGARCH","all","PP",99,0.95,122.805946039992,94,153,"2600.14",2600,NA,560,217,556,555,568,4,NA,NA
"2022-06-16",10,2022,"abundance","pevGARCH","all","PP",99,0.95,103.900949652829,77,132,"2600.14",2600,NA,561,217,556,555,568,5,NA,NA
"2022-06-16",11,2022,"abundance","pevGARCH","all","PP",99,0.95,87.2065345016151,63,113,"2600.14",2600,NA,562,217,556,555,568,6,NA,NA
"2022-06-16",12,2022,"abundance","pevGARCH","all","PP",99,0.95,95.026556578746,67,120,"2600.14",2600,NA,563,217,556,555,568,7,NA,NA
"2022-06-16",1,2023,"abundance","pevGARCH","all","PP",99,0.95,95.5318571333918,68,122,"2600.14",2600,NA,564,217,556,555,568,8,NA,NA
"2022-06-16",2,2023,"abundance","pevGARCH","all","PP",99,0.95,90.3058885665501,63,116,"2600.14",2600,NA,565,217,556,555,568,9,NA,NA
"2022-06-16",3,2023,"abundance","pevGARCH","all","PP",99,0.95,122.78352931915,88,155,"2600.14",2600,NA,566,217,556,555,568,10,NA,NA
"2022-06-16",4,2023,"abundance","pevGARCH","all","PP",99,0.95,191.95980986684,145,238,"2600.14",2600,NA,567,217,556,555,568,11,NA,NA
"2022-06-16",5,2023,"abundance","pevGARCH","all","PP",99,0.95,262.081933229945,207,315,"2600.14",2600,NA,568,217,556,555,568,12,NA,NA
