"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","NaiveArima","controls","SH",0,-1.000043908785731,1.000043908785731,217,567,568,580,0.95,126,,3358
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","NaiveArima","controls","SH",0,-1.224798648451722,1.224798648451722,217,567,568,580,0.95,126,,3358
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","NaiveArima","controls","SH",0,-1.414275658773383,1.414275658773383,217,567,568,580,0.95,126,,3358
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","NaiveArima","controls","SH",0,-1.5812082559702907,1.5812082559702907,217,567,568,580,0.95,126,,3358
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","NaiveArima","controls","SH",0,-1.732126859816662,1.732126859816662,217,567,568,580,0.95,126,,3358
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","NaiveArima","controls","SH",0,-1.8709108392032077,1.8709108392032077,217,567,568,580,0.95,126,,3358
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","NaiveArima","controls","SH",0,-2.000087817571462,2.000087817571462,217,567,568,580,0.95,126,,3358
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","NaiveArima","controls","SH",0,-2.1214134881600746,2.1214134881600746,217,567,568,580,0.95,126,,3358
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","NaiveArima","controls","SH",0,-2.2361661605294936,2.2361661605294936,217,567,568,580,0.95,126,,3358
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","NaiveArima","controls","SH",0,-2.3453108551420083,2.3453108551420083,217,567,568,580,0.95,126,,3358
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","NaiveArima","controls","SH",0,-2.449597296903444,2.449597296903444,217,567,568,580,0.95,126,,3358
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","NaiveArima","controls","SH",0,-2.549621702674022,2.549621702674022,217,567,568,580,0.95,126,,3358
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","NaiveArima","controls","SH",0,-2.6458674827920055,2.6458674827920055,217,567,568,580,0.95,126,,3358
