"date","forecastmonth","forecastyear","newmoonnumber","currency","model","level","species","estimate","LowerPI","UpperPI","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
2018-05-18,4,2018,505,"abundance","AutoArima","All","total",101.032594291032,38.7861731962785,163.279015385785,217,504,504
2018-05-18,5,2018,506,"abundance","AutoArima","All","total",108.414216613155,18.0412528845486,198.787180341761,217,504,504
2018-05-18,6,2018,507,"abundance","AutoArima","All","total",116.95889174775,5.7646644174495,228.15311907805,217,504,504
2018-05-18,7,2018,508,"abundance","AutoArima","All","total",124.231892915996,0.11588643366882,248.347899398324,217,504,504
2018-05-18,8,2018,509,"abundance","AutoArima","All","total",130.422478884461,-2.27155317564285,263.116510944565,217,504,504
2018-05-18,9,2018,510,"abundance","AutoArima","All","total",135.691741702714,-2.885730781668,274.269214187096,217,504,504
2018-05-18,10,2018,511,"abundance","AutoArima","All","total",140.176798656815,-2.51174016927226,282.865337482903,217,504,504
2018-05-18,11,2018,512,"abundance","AutoArima","All","total",143.994360349098,-1.6001333188687,289.588854017065,217,504,504
2018-05-18,12,2018,513,"abundance","AutoArima","All","total",147.24376775318,-0.420359003423727,294.907894509783,217,504,504
2018-05-18,1,2019,514,"abundance","AutoArima","All","total",150.009577274751,0.863948734107538,299.155205815394,217,504,504
2018-05-18,2,2019,515,"abundance","AutoArima","All","total",152.363761086853,2.15391760530315,302.573604568402,217,504,504
2018-05-18,3,2019,516,"abundance","AutoArima","All","total",154.36757999699,3.39140277758298,305.343757216397,217,504,504
2018-05-18,4,2019,517,"abundance","AutoArima","All","total",156.073177582015,4.54421542309461,307.602139740935,217,504,504
2018-05-18,5,2019,518,"abundance","AutoArima","All","total",157.524937073516,5.59674067918382,309.453133467848,217,504,504
2018-05-18,4,2018,505,"abundance","AutoArima","Controls","total",24,7.0955607604398,40.9044392395602,217,504,504
2018-05-18,5,2018,506,"abundance","AutoArima","Controls","total",24,0.0935127631020372,47.906487236898,217,504,504
2018-05-18,6,2018,507,"abundance","AutoArima","Controls","total",24,-5.27934763637926,53.2793476363793,217,504,504
2018-05-18,7,2018,508,"abundance","AutoArima","Controls","total",24,-9.8088784791204,57.8088784791204,217,504,504
2018-05-18,8,2018,509,"abundance","AutoArima","Controls","total",24,-13.7994752611715,61.7994752611715,217,504,504
2018-05-18,9,2018,510,"abundance","AutoArima","Controls","total",24,-17.4072505248042,65.4072505248042,217,504,504
2018-05-18,10,2018,511,"abundance","AutoArima","Controls","total",24,-20.7249422808781,68.7249422808781,217,504,504
2018-05-18,11,2018,512,"abundance","AutoArima","Controls","total",24,-23.8129744737959,71.8129744737959,217,504,504
2018-05-18,12,2018,513,"abundance","AutoArima","Controls","total",24,-26.7133177186806,74.7133177186806,217,504,504
2018-05-18,1,2019,514,"abundance","AutoArima","Controls","total",24,-29.456530564935,77.456530564935,217,504,504
2018-05-18,2,2019,515,"abundance","AutoArima","Controls","total",24,-32.0656822489819,80.0656822489819,217,504,504
2018-05-18,3,2019,516,"abundance","AutoArima","Controls","total",24,-34.5586952727585,82.5586952727585,217,504,504
2018-05-18,4,2019,517,"abundance","AutoArima","Controls","total",24,-36.9498224611998,84.9498224611998,217,504,504
2018-05-18,5,2019,518,"abundance","AutoArima","Controls","total",24,-39.2506199499717,87.2506199499717,217,504,504
2018-05-18,4,2018,505,"abundance","ESSS","All","total",101.226292003883,62.4303954982125,140.022188509554,217,504,504
2018-05-18,5,2018,506,"abundance","ESSS","All","total",106.120729801285,49.6330249578395,162.60843464473,217,504,504
2018-05-18,6,2018,507,"abundance","ESSS","All","total",111.015167598686,39.4123091042043,182.618026093168,217,504,504
2018-05-18,7,2018,508,"abundance","ESSS","All","total",115.909605396088,30.264820771517,201.554390020659,217,504,504
2018-05-18,8,2018,509,"abundance","ESSS","All","total",120.804043193489,21.6178720499657,219.990214337013,217,504,504
2018-05-18,9,2018,510,"abundance","ESSS","All","total",125.698480990891,13.1828041555903,238.214157826192,217,504,504
2018-05-18,10,2018,511,"abundance","ESSS","All","total",130.592918788293,4.79026722654,256.395570350045,217,504,504
2018-05-18,11,2018,512,"abundance","ESSS","All","total",135.487356585694,-3.66951069197538,274.644223863364,217,504,504
2018-05-18,12,2018,513,"abundance","ESSS","All","total",140.381794383096,-12.2730714545146,293.036660220706,217,504,504
2018-05-18,1,2019,514,"abundance","ESSS","All","total",145.276232180497,-21.0769400670803,311.629404428075,217,504,504
2018-05-18,2,2019,515,"abundance","ESSS","All","total",150.170669977899,-30.1248870218434,330.466226977641,217,504,504
2018-05-18,3,2019,516,"abundance","ESSS","All","total",155.065107775301,-39.4522058719646,349.582421422566,217,504,504
2018-05-18,4,2019,517,"abundance","ESSS","All","total",159.959545572702,-49.0883735369227,369.007464682327,217,504,504
2018-05-18,5,2019,518,"abundance","ESSS","All","total",164.853983370104,-59.0587792858027,388.76674602601,217,504,504
2018-05-18,4,2018,505,"abundance","ESSS","Controls","total",25.6006370766189,14.3615073195207,36.8397668337172,217,504,504
2018-05-18,5,2018,506,"abundance","ESSS","Controls","total",26.4754586302166,11.6793899013282,41.271527359105,217,504,504
2018-05-18,6,2018,507,"abundance","ESSS","Controls","total",27.3502801838142,9.4014657704058,45.2990945972226,217,504,504
2018-05-18,7,2018,508,"abundance","ESSS","Controls","total",28.2251017374118,7.32594651831939,49.1242569565043,217,504,504
2018-05-18,8,2018,509,"abundance","ESSS","Controls","total",29.0999232910095,5.36060100728701,52.8392455747319,217,504,504
2018-05-18,9,2018,510,"abundance","ESSS","Controls","total",29.9747448446071,3.45434697020509,56.4951427190091,217,504,504
2018-05-18,10,2018,511,"abundance","ESSS","Controls","total",30.8495663982047,1.57540799156954,60.1237248048399,217,504,504
2018-05-18,11,2018,512,"abundance","ESSS","Controls","total",31.7243879518024,-0.297632102927384,63.7464080065321,217,504,504
2018-05-18,12,2018,513,"abundance","ESSS","Controls","total",32.5992095054,-2.18010047579286,67.3785194865928,217,504,504
2018-05-18,1,2019,514,"abundance","ESSS","Controls","total",33.4740310589976,-4.08350245769362,71.0315645756889,217,504,504
2018-05-18,2,2019,515,"abundance","ESSS","Controls","total",34.3488526125953,-6.016822754496,74.7145279796865,217,504,504
2018-05-18,3,2019,516,"abundance","ESSS","Controls","total",35.2236741661929,-7.98731866932292,78.4346670017087,217,504,504
2018-05-18,4,2019,517,"abundance","ESSS","Controls","total",36.0984957197905,-10.0010274935124,82.1980189330934,217,504,504
2018-05-18,5,2019,518,"abundance","ESSS","Controls","total",36.9733172733882,-12.0631041122806,86.0097386590569,217,504,504
2018-05-18,4,2018,505,"abundance","nbGARCH","All","BA",0.892640194088618,0,5,217,504,504
2018-05-18,5,2018,506,"abundance","nbGARCH","All","BA",1.23540004640633,0,5,217,504,504
2018-05-18,6,2018,507,"abundance","nbGARCH","All","BA",1.23597049935828,0,5,217,504,504
2018-05-18,7,2018,508,"abundance","nbGARCH","All","BA",1.10704256469757,0,5,217,504,504
2018-05-18,8,2018,509,"abundance","nbGARCH","All","BA",1.07452598671512,0,5,217,504,504
2018-05-18,9,2018,510,"abundance","nbGARCH","All","BA",1.05483489428722,0,5,217,504,504
2018-05-18,10,2018,511,"abundance","nbGARCH","All","BA",1.04450832033092,0,5,217,504,504
2018-05-18,11,2018,512,"abundance","nbGARCH","All","BA",1.00914874371396,0,5,217,504,504
2018-05-18,12,2018,513,"abundance","nbGARCH","All","BA",0.99900551024623,0,5,217,504,504
2018-05-18,1,2019,514,"abundance","nbGARCH","All","BA",0.996134894359217,0,5,217,504,504
2018-05-18,2,2019,515,"abundance","nbGARCH","All","BA",1.0133216517727,0,4,217,504,504
2018-05-18,3,2019,516,"abundance","nbGARCH","All","BA",1.09380694870313,0,4,217,504,504
