"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH",0.95,"exclosures","SF",0.204865972209015,0,1,2682,"2682.18",,555,2022-07-14,4,2022,103,217,557,555,569,-2,,
"abundance","nbGARCH",0.95,"exclosures","SF",0.244848730385043,0,2,2682,"2682.18",,556,2022-07-14,5,2022,103,217,557,555,569,-1,,
"abundance","nbGARCH",0.95,"exclosures","SF",0.252615930670127,0,2,2682,"2682.18",,557,2022-07-14,6,2022,103,217,557,555,569,0,,
"abundance","nbGARCH",0.95,"exclosures","SF",0.254123550265121,0,2,2682,"2682.18",,558,2022-07-14,7,2022,103,217,557,555,569,1,,
"abundance","nbGARCH",0.95,"exclosures","SF",0.254416133385388,0,2,2682,"2682.18",,559,2022-07-14,8,2022,103,217,557,555,569,2,,
"abundance","nbGARCH",0.95,"exclosures","SF",0.254472913039686,0,2,2682,"2682.18",,560,2022-07-14,9,2022,103,217,557,555,569,3,,
"abundance","nbGARCH",0.95,"exclosures","SF",0.254483931830835,0,2,2682,"2682.18",,561,2022-07-14,10,2022,103,217,557,555,569,4,,
"abundance","nbGARCH",0.95,"exclosures","SF",0.254486070160725,0,2,2682,"2682.18",,562,2022-07-14,11,2022,103,217,557,555,569,5,,
"abundance","nbGARCH",0.95,"exclosures","SF",0.254486485131726,0,2,2682,"2682.18",,563,2022-07-14,12,2022,103,217,557,555,569,6,,
"abundance","nbGARCH",0.95,"exclosures","SF",0.254486565661854,0,2,2682,"2682.18",,564,2022-07-14,1,2023,103,217,557,555,569,7,,
"abundance","nbGARCH",0.95,"exclosures","SF",0.254486581289696,0,2,2682,"2682.18",,565,2022-07-14,2,2023,103,217,557,555,569,8,,
"abundance","nbGARCH",0.95,"exclosures","SF",0.254486584323527,0,2,2682,"2682.18",,566,2022-07-14,3,2023,103,217,557,555,569,9,,
"abundance","nbGARCH",0.95,"exclosures","SF",0.254486584913914,0,2,2682,"2682.18",,567,2022-07-14,4,2023,103,217,557,555,569,10,,
"abundance","nbGARCH",0.95,"exclosures","SF",0.256368933678414,0,2,2682,"2682.18",,568,2022-07-14,5,2023,103,217,557,555,569,11,,
"abundance","nbGARCH",0.95,"exclosures","SF",0.257068548009145,0,2,2682,"2682.18",,569,2022-07-14,6,2023,103,217,557,555,569,12,,
