"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH","all","total",171.500573059438,88,270,0.95,1981,"1981.23",,551,2021-12-23,1,2022,76,217,550,551,562,1,,
"abundance","nbsGARCH","all","total",171.476720797695,72,314,0.95,1981,"1981.23",,552,2021-12-23,2,2022,76,217,550,551,562,2,,
"abundance","nbsGARCH","all","total",181.092941693015,69,361,0.95,1981,"1981.23",,553,2021-12-23,3,2022,76,217,550,551,562,3,,
"abundance","nbsGARCH","all","total",201.417137510253,66,427,0.95,1981,"1981.23",,554,2021-12-23,4,2022,76,217,550,551,562,4,,
"abundance","nbsGARCH","all","total",226.32879041557,72,464,0.95,1981,"1981.23",,555,2021-12-23,4,2022,76,217,550,551,562,5,,
"abundance","nbsGARCH","all","total",258.447005719271,79,568,0.95,1981,"1981.23",,556,2021-12-23,5,2022,76,217,550,551,562,6,,
"abundance","nbsGARCH","all","total",284.633070219032,76,591,0.95,1981,"1981.23",,557,2021-12-23,6,2022,76,217,550,551,562,7,,
"abundance","nbsGARCH","all","total",297.670323296046,86,664,0.95,1981,"1981.23",,558,2021-12-23,7,2022,76,217,550,551,562,8,,
"abundance","nbsGARCH","all","total",283.671095564043,83,635,0.95,1981,"1981.23",,559,2021-12-23,8,2022,76,217,550,551,562,9,,
"abundance","nbsGARCH","all","total",248.386638752775,69,563,0.95,1981,"1981.23",,560,2021-12-23,9,2022,76,217,550,551,562,10,,
"abundance","nbsGARCH","all","total",213.008674184822,55,474,0.95,1981,"1981.23",,561,2021-12-23,10,2022,76,217,550,551,562,11,,
"abundance","nbsGARCH","all","total",183.000955928665,44,408,0.95,1981,"1981.23",,562,2021-12-23,11,2022,76,217,550,551,562,12,,
