"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-28",4,2022,"abundance","pevGARCH","exclosures","DO",92,0.95,0.701207048975038,0,3,"2432.3",2432,NA,554,217,554,554,566,0,NA,NA
"2022-04-28",4,2022,"abundance","pevGARCH","exclosures","DO",92,0.95,0.401154223296421,0,2,"2432.3",2432,NA,555,217,554,554,566,1,NA,NA
"2022-04-28",5,2022,"abundance","pevGARCH","exclosures","DO",92,0.95,0.287686216052021,0,2,"2432.3",2432,NA,556,217,554,554,566,2,NA,NA
"2022-04-28",6,2022,"abundance","pevGARCH","exclosures","DO",92,0.95,0.200295539891207,0,1,"2432.3",2432,NA,557,217,554,554,566,3,NA,NA
"2022-04-28",7,2022,"abundance","pevGARCH","exclosures","DO",92,0.95,0.164782592353024,0,1,"2432.3",2432,NA,558,217,554,554,566,4,NA,NA
"2022-04-28",8,2022,"abundance","pevGARCH","exclosures","DO",92,0.95,0.152237375398381,0,1,"2432.3",2432,NA,559,217,554,554,566,5,NA,NA
"2022-04-28",9,2022,"abundance","pevGARCH","exclosures","DO",92,0.95,0.169913368852928,0,1,"2432.3",2432,NA,560,217,554,554,566,6,NA,NA
"2022-04-28",10,2022,"abundance","pevGARCH","exclosures","DO",92,0.95,0.262817959609528,0,2,"2432.3",2432,NA,561,217,554,554,566,7,NA,NA
"2022-04-28",11,2022,"abundance","pevGARCH","exclosures","DO",92,0.95,0.26069739546234,0,1,"2432.3",2432,NA,562,217,554,554,566,8,NA,NA
"2022-04-28",12,2022,"abundance","pevGARCH","exclosures","DO",92,0.95,0.356882834869505,0,2,"2432.3",2432,NA,563,217,554,554,566,9,NA,NA
"2022-04-28",1,2023,"abundance","pevGARCH","exclosures","DO",92,0.95,0.48661729315655,0,2,"2432.3",2432,NA,564,217,554,554,566,10,NA,NA
"2022-04-28",2,2023,"abundance","pevGARCH","exclosures","DO",92,0.95,0.531622197008035,0,2,"2432.3",2432,NA,565,217,554,554,566,11,NA,NA
"2022-04-28",3,2023,"abundance","pevGARCH","exclosures","DO",92,0.95,0.450658051701376,0,2,"2432.3",2432,NA,566,217,554,554,566,12,NA,NA
