"date","currency","model","level","species","aic","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
"2018-03-02","abundance","AutoArima","All","total",-19.7427612606643,217,500,500
"2018-03-02","abundance","AutoArima","Controls","total",125.611533903359,217,500,500
"2018-03-02","abundance","ESSS","All","total",3662.8761128953,217,500,500
"2018-03-02","abundance","ESSS","Controls","total",2934.20067395329,217,500,500
"2018-03-02","abundance","nbGARCH","All","BA",451.844264906398,217,500,500
"2018-03-02","abundance","nbGARCH","All","DM",1870.90678095208,217,500,500
"2018-03-02","abundance","nbGARCH","All","DO",1610.48906374338,217,500,500
"2018-03-02","abundance","nbGARCH","All","DS",323.544438783831,217,500,500
"2018-03-02","abundance","nbGARCH","All","NA",946.424726322756,217,500,500
"2018-03-02","abundance","nbGARCH","All","OL",1487.49705404787,217,500,500
"2018-03-02","abundance","nbGARCH","All","OT",1563.10233422316,217,500,500
"2018-03-02","abundance","nbGARCH","All","PB",1876.71562146334,217,500,500
"2018-03-02","abundance","nbGARCH","All","PE",1268.63054433525,217,500,500
"2018-03-02","abundance","nbGARCH","All","PF",1128.30507670493,217,500,500
"2018-03-02","abundance","nbGARCH","All","PH",116.634723295641,217,500,500
"2018-03-02","abundance","nbGARCH","All","PL",427.601357887291,217,500,500
"2018-03-02","abundance","nbGARCH","All","PM",816.522210633185,217,500,500
"2018-03-02","abundance","nbGARCH","All","PP",2510.66106296066,217,500,500
"2018-03-02","abundance","nbGARCH","All","RF",63.6104171793293,217,500,500
"2018-03-02","abundance","nbGARCH","All","RM",1157.607179679,217,500,500
"2018-03-02","abundance","nbGARCH","All","RO",328.571798310149,217,500,500
"2018-03-02","abundance","nbGARCH","All","SF",639.858805740224,217,500,500
"2018-03-02","abundance","nbGARCH","All","SH",626.51419535912,217,500,500
"2018-03-02","abundance","nbGARCH","All","SO",32.9909689632493,217,500,500
"2018-03-02","abundance","nbGARCH","All","total",2844.92733610607,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","BA",266.757561718705,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","DM",1535.09897337298,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","DO",1007.5949683405,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","DS",180.728544939998,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","NA",211.021578233346,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","OL",429.643188866336,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","OT",974.645448896095,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","PB",825.112150275354,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","PE",348.985721869524,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","PF",588.370842314717,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","PH",1e+06,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","PL",47.9576248298353,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","PM",265.394629450492,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","PP",1654.43101074243,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","RF",1e+06,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","RM",400.452218057428,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","RO",81.8283187818411,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","SF",266.726771691894,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","SH",199.140590112323,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","SO",1e+06,217,500,500
"2018-03-02","abundance","nbGARCH","Controls","total",2099.95483452629,217,500,500
"2018-03-02","abundance","pevGARCH","All","BA",670.612025167891,217,500,500
"2018-03-02","abundance","pevGARCH","All","DM",1853.78943289695,217,500,500
"2018-03-02","abundance","pevGARCH","All","DO",1618.24824476824,217,500,500
"2018-03-02","abundance","pevGARCH","All","DS",321.466808504715,217,500,500
"2018-03-02","abundance","pevGARCH","All","NA",939.760709905465,217,500,500
"2018-03-02","abundance","pevGARCH","All","OL",870.974133486123,217,500,500
"2018-03-02","abundance","pevGARCH","All","OT",1597.26746578366,217,500,500
"2018-03-02","abundance","pevGARCH","All","PB",2122.05988888317,217,500,500
"2018-03-02","abundance","pevGARCH","All","PE",1297.01581782323,217,500,500
"2018-03-02","abundance","pevGARCH","All","PF",1254.45158320704,217,500,500
"2018-03-02","abundance","pevGARCH","All","PH",107.918211814635,217,500,500
"2018-03-02","abundance","pevGARCH","All","PL",440.507674242057,217,500,500
"2018-03-02","abundance","pevGARCH","All","PM",843.089975622501,217,500,500
"2018-03-02","abundance","pevGARCH","All","PP",4660.74867123542,217,500,500
"2018-03-02","abundance","pevGARCH","All","RF",63.6104171793293,217,500,500
"2018-03-02","abundance","pevGARCH","All","RM",1324.74150579638,217,500,500
"2018-03-02","abundance","pevGARCH","All","RO",302.108208385006,217,500,500
"2018-03-02","abundance","pevGARCH","All","SF",644.262252334603,217,500,500
"2018-03-02","abundance","pevGARCH","All","SH",673.212959442038,217,500,500
"2018-03-02","abundance","pevGARCH","All","SO",25.9911762570125,217,500,500
"2018-03-02","abundance","pevGARCH","All","total",4062.63645898108,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","BA",307.893775669516,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","DM",1528.52779029579,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","DO",1000.82631582779,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","DS",179.396015590883,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","NA",211.021578233346,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","OL",426.877509433983,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","OT",972.280100491493,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","PB",813.168467367364,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","PE",360.496212118004,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","PF",606.143379404992,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","PH",1e+06,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","PL",47.9111174913573,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","PM",267.447397108507,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","PP",1916.33238479279,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","RF",1e+06,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","RM",410.322590982175,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","RO",54.9288873615294,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","SF",277.070124811262,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","SH",172.370690388477,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","SO",1e+06,217,500,500
"2018-03-02","abundance","pevGARCH","Controls","total",2213.02783509183,217,500,500
