"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","all","DS",0.013656806628013267,-1.2005984911190446,1.227912104375071,217,567,568,580,0.95,126,,3376
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","all","DS",0.03835828707659726,-1.448794661399179,1.5255112355523734,217,567,568,580,0.95,126,,3376
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","all","DS",0.06631935026569125,-1.6508969599915786,1.7835356605229613,217,567,568,580,0.95,126,,3376
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","all","DS",0.09265525591448287,-1.8272509449888295,2.012561456817795,217,567,568,580,0.95,126,,3376
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","all","DS",0.10856840672115445,-1.9945834623364247,2.2117202757787338,217,567,568,580,0.95,126,,3376
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","all","DS",0.1113816849110083,-2.1602819672113274,2.3830453370333435,217,567,568,580,0.95,126,,3376
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","all","DS",0.10000732418426081,-2.3285032713098546,2.5285179196783765,217,567,568,580,0.95,126,,3376
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","all","DS",0.07688129488976625,-2.4989431704961387,2.652705760275671,217,567,568,580,0.95,126,,3376
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","all","DS",0.049152846071113115,-2.6660045417305556,2.7643102338727816,217,567,568,580,0.95,126,,3376
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","all","DS",0.021968715916194044,-2.8257123765847516,2.86964980841714,217,567,568,580,0.95,126,,3376
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","all","DS",0.003744859146534961,-2.9705610378050173,2.9780507560980873,217,567,568,580,0.95,126,,3376
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","all","DS",-0.0018184566593532694,-3.0975741855071854,3.0939372721884792,217,567,568,580,0.95,126,,3376
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","all","DS",0.006860619444170678,-3.2057569265372328,3.219478165425574,217,567,568,580,0.95,126,,3376
