"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","NaiveArima","all","OT",0.95,14,3.09918873690629,24.9008112630937,3080,"3080.06",,565,2023-03-02,2,2023,121,217,565,565,577,0,,
"abundance","NaiveArima","all","OT",0.95,14,-1.41607512913651,29.4160751291365,3080,"3080.06",,566,2023-03-02,3,2023,121,217,565,565,577,1,,
"abundance","NaiveArima","all","OT",0.95,14,-4.88075895139737,32.8807589513974,3080,"3080.06",,567,2023-03-02,4,2023,121,217,565,565,577,2,,
"abundance","NaiveArima","all","OT",0.95,14,-7.80162252618742,35.8016225261874,3080,"3080.06",,568,2023-03-02,5,2023,121,217,565,565,577,3,,
"abundance","NaiveArima","all","OT",0.95,14,-10.3749549941729,38.3749549941729,3080,"3080.06",,569,2023-03-02,6,2023,121,217,565,565,577,4,,
"abundance","NaiveArima","all","OT",0.95,14,-12.7014253769634,40.7014253769634,3080,"3080.06",,570,2023-03-02,7,2023,121,217,565,565,577,5,,
"abundance","NaiveArima","all","OT",0.95,14,-14.8408356909978,42.8408356909978,3080,"3080.06",,571,2023-03-02,8,2023,121,217,565,565,577,6,,
"abundance","NaiveArima","all","OT",0.95,14,-16.832150258273,44.832150258273,3080,"3080.06",,572,2023-03-02,9,2023,121,217,565,565,577,7,,
"abundance","NaiveArima","all","OT",0.95,14,-18.7024337892811,46.7024337892811,3080,"3080.06",,573,2023-03-02,10,2023,121,217,565,565,577,8,,
"abundance","NaiveArima","all","OT",0.95,14,-20.4713919349931,48.4713919349931,3080,"3080.06",,574,2023-03-02,11,2023,121,217,565,565,577,9,,
"abundance","NaiveArima","all","OT",0.95,14,-22.153900870162,50.153900870162,3080,"3080.06",,575,2023-03-02,12,2023,121,217,565,565,577,10,,
"abundance","NaiveArima","all","OT",0.95,14,-23.7615179027947,51.7615179027947,3080,"3080.06",,576,2023-03-02,1,2024,121,217,565,565,577,11,,
"abundance","NaiveArima","all","OT",0.95,14,-25.3034339532397,53.3034339532397,3080,"3080.06",,577,2023-03-02,2,2024,121,217,565,565,577,12,,
