"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","all","DO",11,-3.077958912715447,25.077958912715445,217,567,568,580,0.95,126,,3187
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","all","DO",11,-6.241907978009756,28.241907978009756,217,567,568,580,0.95,126,,3187
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","all","DO",11,-8.909240424893376,30.909240424893376,217,567,568,580,0.95,126,,3187
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","all","DO",11,-11.259207485224195,33.259207485224195,217,567,568,580,0.95,126,,3187
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","all","DO",11,-13.383740103690265,35.383740103690265,217,567,568,580,0.95,126,,3187
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","all","DO",11,-15.337449478230898,37.337449478230894,217,567,568,580,0.95,126,,3187
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","all","DO",11,-17.155917825430894,39.15591782543089,217,567,568,580,0.95,126,,3187
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","all","DO",11,-18.863860637340064,40.86386063734007,217,567,568,580,0.95,126,,3187
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","all","DO",11,-20.479273113280772,42.47927311328077,217,567,568,580,0.95,126,,3187
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","all","DO",11,-22.01574017517362,44.01574017517362,217,567,568,580,0.95,126,,3187
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","all","DO",11,-23.483815956019512,45.48381595601951,217,567,568,580,0.95,126,,3187
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","all","DO",11,-24.891893603746766,46.891893603746766,217,567,568,580,0.95,126,,3187
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","all","DO",11,-26.24677825043033,48.24677825043033,217,567,568,580,0.95,126,,3187
