"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","all","NA",0.5910491959982573,-2.8243858345004016,4.006484226496917,217,567,568,580,0.95,126,,3189
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","all","NA",0.5640662601055364,-2.993466009719147,4.12159852993022,217,567,568,580,0.95,126,,3189
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","all","NA",0.49458114999905567,-3.1285483953718183,4.117710695369929,217,567,568,580,0.95,126,,3189
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","all","NA",0.5084716057044196,-3.24654331596663,4.26348652737547,217,567,568,580,0.95,126,,3189
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","all","NA",0.517053050512925,-3.3708897458059197,4.40499584683177,217,567,568,580,0.95,126,,3189
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","all","NA",0.5255819152695735,-3.494583376914619,4.545747207453767,217,567,568,580,0.95,126,,3189
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","all","NA",0.5235581224806066,-3.6143337390526638,4.661449984013877,217,567,568,580,0.95,126,,3189
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","all","NA",0.5235985878623889,-3.7291287468995886,4.776325922624366,217,567,568,580,0.95,126,,3189
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","all","NA",0.5241612513043674,-3.840614499725001,4.888937002333735,217,567,568,580,0.95,126,,3189
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","all","NA",0.5258857641717296,-3.949306090282828,5.001077618626287,217,567,568,580,0.95,126,,3189
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","all","NA",0.5271500125394192,-4.0555879759263584,5.109888001005197,217,567,568,580,0.95,126,,3189
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","all","NA",0.5283191789527955,-4.1594130498569255,5.216051407762516,217,567,568,580,0.95,126,,3189
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","all","NA",0.5293825932775496,-4.260925221409341,5.3196904079644405,217,567,568,580,0.95,126,,3189
