"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","SH",0.95,0.18823211322443,0,1,2406,"2406.19",,552,2022-04-21,1,2022,91,217,554,552,566,-2,,
"abundance","pevGARCH","exclosures","SH",0.95,0.237077612059352,0,1,2406,"2406.19",,553,2022-04-21,3,2022,91,217,554,552,566,-1,,
"abundance","pevGARCH","exclosures","SH",0.95,0.25712264564943,0,1,2406,"2406.19",,554,2022-04-21,4,2022,91,217,554,552,566,0,,
"abundance","pevGARCH","exclosures","SH",0.95,0.274537918325156,0,2,2406,"2406.19",,555,2022-04-21,4,2022,91,217,554,552,566,1,,
"abundance","pevGARCH","exclosures","SH",0.95,0.264222061733448,0,2,2406,"2406.19",,556,2022-04-21,5,2022,91,217,554,552,566,2,,
"abundance","pevGARCH","exclosures","SH",0.95,0.254360275564398,0,2,2406,"2406.19",,557,2022-04-21,6,2022,91,217,554,552,566,3,,
"abundance","pevGARCH","exclosures","SH",0.95,0.237206009903047,0,2,2406,"2406.19",,558,2022-04-21,7,2022,91,217,554,552,566,4,,
"abundance","pevGARCH","exclosures","SH",0.95,0.222782116121427,0,2,2406,"2406.19",,559,2022-04-21,8,2022,91,217,554,552,566,5,,
"abundance","pevGARCH","exclosures","SH",0.95,0.231503100153905,0,1,2406,"2406.19",,560,2022-04-21,9,2022,91,217,554,552,566,6,,
"abundance","pevGARCH","exclosures","SH",0.95,0.238694207787505,0,2,2406,"2406.19",,561,2022-04-21,10,2022,91,217,554,552,566,7,,
"abundance","pevGARCH","exclosures","SH",0.95,0.243581066270963,0,2,2406,"2406.19",,562,2022-04-21,11,2022,91,217,554,552,566,8,,
"abundance","pevGARCH","exclosures","SH",0.95,0.247227851953219,0,1,2406,"2406.19",,563,2022-04-21,12,2022,91,217,554,552,566,9,,
"abundance","pevGARCH","exclosures","SH",0.95,0.255536639496219,0,2,2406,"2406.19",,564,2022-04-21,1,2023,91,217,554,552,566,10,,
"abundance","pevGARCH","exclosures","SH",0.95,0.265433355747277,0,2,2406,"2406.19",,565,2022-04-21,2,2023,91,217,554,552,566,11,,
"abundance","pevGARCH","exclosures","SH",0.95,0.267843310543941,0,2,2406,"2406.19",,566,2022-04-21,3,2023,91,217,554,552,566,12,,
