"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","all","RM",36.884577990331586,20.54146610602898,53.227689874634194,217,567,568,580,0.95,126,,3386
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","all","RM",34.808944178096795,14.79280171521825,54.82508664097534,217,567,568,580,0.95,126,,3386
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","all","RM",33.15227856549908,10.039628087337427,56.264929043660736,217,567,568,580,0.95,126,,3386
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","all","RM",32.21241454894086,6.371685744259626,58.053143353622104,217,567,568,580,0.95,126,,3386
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","all","RM",32.30377705976918,3.9966769223743377,60.61087719716403,217,567,568,580,0.95,126,,3386
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","all","RM",33.39611723659772,2.820954584210803,63.97127988898463,217,567,568,580,0.95,126,,3386
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","all","RM",35.17312904543761,2.4869052768324025,67.85935281404282,217,567,568,580,0.95,126,,3386
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","all","RM",37.25587734452712,2.5869016272846466,71.9248530617696,217,567,568,580,0.95,126,,3386
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","all","RM",39.01503570219219,2.470726565006892,75.5593448393775,217,567,568,580,0.95,126,,3386
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","all","RM",40.12219723599254,1.7942024626472772,78.4501920093378,217,567,568,580,0.95,126,,3386
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","all","RM",40.22140597462734,0.1891210488702484,80.25369090038443,217,567,568,580,0.95,126,,3386
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","all","RM",39.31872655883246,-2.3481966466121094,80.98564976427703,217,567,568,580,0.95,126,,3386
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","all","RM",37.65129191902317,-5.588517775745736,80.89110161379207,217,567,568,580,0.95,126,,3386
