"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH",0.95,"controls","NA",0.101773535118914,0,1,2835,"2835.05",,559,2022-09-01,8,2022,110,217,559,559,571,0,,
"abundance","nbGARCH",0.95,"controls","NA",0.111651282828812,0,1,2835,"2835.05",,560,2022-09-01,9,2022,110,217,559,559,571,1,,
"abundance","nbGARCH",0.95,"controls","NA",0.112607767572664,0,1,2835,"2835.05",,561,2022-09-01,10,2022,110,217,559,559,571,2,,
"abundance","nbGARCH",0.95,"controls","NA",0.112700366129445,0,1,2835,"2835.05",,562,2022-09-01,11,2022,110,217,559,559,571,3,,
"abundance","nbGARCH",0.95,"controls","NA",0.1127093305314,0,1,2835,"2835.05",,563,2022-09-01,12,2022,110,217,559,559,571,4,,
"abundance","nbGARCH",0.95,"controls","NA",0.112710198367172,0,1,2835,"2835.05",,564,2022-09-01,1,2023,110,217,559,559,571,5,,
"abundance","nbGARCH",0.95,"controls","NA",0.112710282381564,0,1,2835,"2835.05",,565,2022-09-01,2,2023,110,217,559,559,571,6,,
"abundance","nbGARCH",0.95,"controls","NA",0.112710290514921,0,1,2835,"2835.05",,566,2022-09-01,3,2023,110,217,559,559,571,7,,
"abundance","nbGARCH",0.95,"controls","NA",0.112710291302304,0,1,2835,"2835.05",,567,2022-09-01,4,2023,110,217,559,559,571,8,,
"abundance","nbGARCH",0.95,"controls","NA",0.112710291750754,0,1,2835,"2835.05",,568,2022-09-01,5,2023,110,217,559,559,571,9,,
"abundance","nbGARCH",0.95,"controls","NA",0.112710291421944,0,1,2835,"2835.05",,569,2022-09-01,6,2023,110,217,559,559,571,10,,
"abundance","nbGARCH",0.95,"controls","NA",0.112710291390112,0,1,2835,"2835.05",,570,2022-09-01,7,2023,110,217,559,559,571,11,,
"abundance","nbGARCH",0.95,"controls","NA",0.112710291387031,0,1,2835,"2835.05",,571,2022-09-01,8,2023,110,217,559,559,571,12,,
