"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2022-03-31",1,2022,552,"abundance","jags_RW","dm_controls","DM",19.923,11.95,29.03,217,553,2313,88,0.95
"2022-03-31",3,2022,553,"abundance","jags_RW","dm_controls","DM",33.657,0.129,119.196,217,553,2313,88,0.95
"2022-03-31",4,2022,554,"abundance","jags_RW","dm_controls","DM",43.57,1.457,196.9,217,553,2313,88,0.95
"2022-03-31",4,2022,555,"abundance","jags_RW","dm_controls","DM",49.483,0.764,196.9,217,553,2313,88,0.95
"2022-03-31",5,2022,556,"abundance","jags_RW","dm_controls","DM",52.488,0.44,196.9,217,553,2313,88,0.95
"2022-03-31",6,2022,557,"abundance","jags_RW","dm_controls","DM",53.34,0.266,196.9,217,553,2313,88,0.95
"2022-03-31",7,2022,558,"abundance","jags_RW","dm_controls","DM",53.509,0.156,196.9,217,553,2313,88,0.95
"2022-03-31",8,2022,559,"abundance","jags_RW","dm_controls","DM",53.669,0.071,196.9,217,553,2313,88,0.95
"2022-03-31",9,2022,560,"abundance","jags_RW","dm_controls","DM",52.458,0.024,196.9,217,553,2313,88,0.95
"2022-03-31",10,2022,561,"abundance","jags_RW","dm_controls","DM",52.162,0,196.9,217,553,2313,88,0.95
"2022-03-31",11,2022,562,"abundance","jags_RW","dm_controls","DM",50.872,0,196.9,217,553,2313,88,0.95
"2022-03-31",12,2022,563,"abundance","jags_RW","dm_controls","DM",50.476,0,196.9,217,553,2313,88,0.95
"2022-03-31",1,2023,564,"abundance","jags_RW","dm_controls","DM",50.059,0,196.9,217,553,2313,88,0.95
"2022-03-31",2,2023,565,"abundance","jags_RW","dm_controls","DM",49.069,0,196.9,217,553,2313,88,0.95
