"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH","controls","RM",0.221926812073866,0,2,0.95,305,"305.15",,525,2020-01-10,11,2019,14,217,526,525,538,-1,,
"abundance","nbsGARCH","controls","RM",0.444071440339285,0,3,0.95,305,"305.15",,526,2020-01-10,12,2019,14,217,526,525,538,0,,
"abundance","nbsGARCH","controls","RM",0.72798832188619,0,5,0.95,305,"305.15",,527,2020-01-10,1,2020,14,217,526,525,538,1,,
"abundance","nbsGARCH","controls","RM",0.955218631064924,0,6,0.95,305,"305.15",,528,2020-01-10,2,2020,14,217,526,525,538,2,,
"abundance","nbsGARCH","controls","RM",0.915050911441455,0,6,0.95,305,"305.15",,529,2020-01-10,3,2020,14,217,526,525,538,3,,
"abundance","nbsGARCH","controls","RM",0.604296529545833,0,4,0.95,305,"305.15",,530,2020-01-10,4,2020,14,217,526,525,538,4,,
"abundance","nbsGARCH","controls","RM",0.307551313778856,0,3,0.95,305,"305.15",,531,2020-01-10,5,2020,14,217,526,525,538,5,,
"abundance","nbsGARCH","controls","RM",0.15046734214132,0,1,0.95,305,"305.15",,532,2020-01-10,6,2020,14,217,526,525,538,6,,
"abundance","nbsGARCH","controls","RM",0.0912092648537158,0,1,0.95,305,"305.15",,533,2020-01-10,7,2020,14,217,526,525,538,7,,
"abundance","nbsGARCH","controls","RM",0.0753803212324927,0,1,0.95,305,"305.15",,534,2020-01-10,8,2020,14,217,526,525,538,8,,
"abundance","nbsGARCH","controls","RM",0.0839917571172321,0,1,0.95,305,"305.15",,535,2020-01-10,9,2020,14,217,526,525,538,9,,
"abundance","nbsGARCH","controls","RM",0.11953304922284,0,1,0.95,305,"305.15",,536,2020-01-10,10,2020,14,217,526,525,538,10,,
"abundance","nbsGARCH","controls","RM",0.204160492938253,0,2,0.95,305,"305.15",,537,2020-01-10,11,2020,14,217,526,525,538,11,,
"abundance","nbsGARCH","controls","RM",0.365538022352015,0,3,0.95,305,"305.15",,538,2020-01-10,12,2020,14,217,526,525,538,12,,
