"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbGARCH","all","SH",3.2024117186306142,0,10,217,567,568,580,0.95,126,,3434
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbGARCH","all","SH",2.2429777490705827,0,9,217,567,568,580,0.95,126,,3434
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbGARCH","all","SH",1.8829598583985514,0,9,217,567,568,580,0.95,126,,3434
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbGARCH","all","SH",1.6739205786103055,0,7,217,567,568,580,0.95,126,,3434
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbGARCH","all","SH",1.552558012292881,0,8,217,567,568,580,0.95,126,,3434
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbGARCH","all","SH",1.482277444461826,0,7,217,567,568,580,0.95,126,,3434
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbGARCH","all","SH",1.3248798419271512,0,6,217,567,568,580,0.95,126,,3434
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbGARCH","all","SH",1.3498880702065539,0,7,217,567,568,580,0.95,126,,3434
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbGARCH","all","SH",1.3644054115858562,0,7,217,567,568,580,0.95,126,,3434
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbGARCH","all","SH",1.3728344815515356,0,7,217,567,568,580,0.95,126,,3434
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbGARCH","all","SH",1.3777316863781122,0,6,217,567,568,580,0.95,126,,3434
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbGARCH","all","SH",1.3805716850227832,0,7,217,567,568,580,0.95,126,,3434
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbGARCH","all","SH",1.1118368144265949,0,6,217,567,568,580,0.95,126,,3434
