"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2020-07-02",2,2020,"abundance","NaiveArima","all","NA",0,-3.58569077343534,3.58569077343534,"952.5",39,0.95,952,NA,528,217,532,528,544,-4,NA,NA
"2020-07-02",3,2020,"abundance","NaiveArima","all","NA",0,-5.07093252226833,5.07093252226833,"952.5",39,0.95,952,NA,529,217,532,528,544,-3,NA,NA
"2020-07-02",4,2020,"abundance","NaiveArima","all","NA",0,-6.21059859982095,6.21059859982095,"952.5",39,0.95,952,NA,530,217,532,528,544,-2,NA,NA
"2020-07-02",5,2020,"abundance","NaiveArima","all","NA",0,-7.17138154687068,7.17138154687068,"952.5",39,0.95,952,NA,531,217,532,528,544,-1,NA,NA
"2020-07-02",6,2020,"abundance","NaiveArima","all","NA",0,-8.01784831569522,8.01784831569522,"952.5",39,0.95,952,NA,532,217,532,528,544,0,NA,NA
"2020-07-02",7,2020,"abundance","NaiveArima","all","NA",0,-8.78311277032215,8.78311277032215,"952.5",39,0.95,952,NA,533,217,532,528,544,1,NA,NA
"2020-07-02",8,2020,"abundance","NaiveArima","all","NA",0,-9.48684606488876,9.48684606488876,"952.5",39,0.95,952,NA,534,217,532,528,544,2,NA,NA
"2020-07-02",9,2020,"abundance","NaiveArima","all","NA",0,-10.1418650445367,10.1418650445367,"952.5",39,0.95,952,NA,535,217,532,528,544,3,NA,NA
"2020-07-02",10,2020,"abundance","NaiveArima","all","NA",0,-10.757072320306,10.757072320306,"952.5",39,0.95,952,NA,536,217,532,528,544,4,NA,NA
"2020-07-02",11,2020,"abundance","NaiveArima","all","NA",0,-11.3389498291065,11.3389498291065,"952.5",39,0.95,952,NA,537,217,532,528,544,5,NA,NA
"2020-07-02",12,2020,"abundance","NaiveArima","all","NA",0,-11.8923909097243,11.8923909097243,"952.5",39,0.95,952,NA,538,217,532,528,544,6,NA,NA
"2020-07-02",1,2021,"abundance","NaiveArima","all","NA",0,-12.4211971996419,12.4211971996419,"952.5",39,0.95,952,NA,539,217,532,528,544,7,NA,NA
"2020-07-02",2,2021,"abundance","NaiveArima","all","NA",0,-12.9283919415792,12.9283919415792,"952.5",39,0.95,952,NA,540,217,532,528,544,8,NA,NA
"2020-07-02",3,2021,"abundance","NaiveArima","all","NA",0,-13.4164263691115,13.4164263691115,"952.5",39,0.95,952,NA,541,217,532,528,544,9,NA,NA
"2020-07-02",4,2021,"abundance","NaiveArima","all","NA",0,-13.8873206501647,13.8873206501647,"952.5",39,0.95,952,NA,542,217,532,528,544,10,NA,NA
"2020-07-02",5,2021,"abundance","NaiveArima","all","NA",0,-14.3427630937414,14.3427630937414,"952.5",39,0.95,952,NA,543,217,532,528,544,11,NA,NA
"2020-07-02",6,2021,"abundance","NaiveArima","all","NA",0,-14.7841817996766,14.7841817996766,"952.5",39,0.95,952,NA,544,217,532,528,544,12,NA,NA
