"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","NaiveArima","all","PE",30,19.679962814181586,40.320037185818414,217,567,568,580,0.95,126,,3334
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","NaiveArima","all","PE",30,17.360587384098412,42.63941261590159,217,567,568,580,0.95,126,,3334
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","NaiveArima","all","PE",30,15.405263447620932,44.59473655237907,217,567,568,580,0.95,126,,3334
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","NaiveArima","all","PE",30,13.682588477589743,46.317411522410254,217,567,568,580,0.95,126,,3334
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","NaiveArima","all","PE",30,12.125171258162375,47.874828741837625,217,567,568,580,0.95,126,,3334
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","NaiveArima","all","PE",30,10.692978315950391,49.30702168404961,217,567,568,580,0.95,126,,3334
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","NaiveArima","all","PE",30,9.359925628363175,50.64007437163683,217,567,568,580,0.95,126,,3334
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","NaiveArima","all","PE",30,8.107895171431402,51.8921048285686,217,567,568,580,0.95,126,,3334
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","NaiveArima","all","PE",30,6.923695322184404,53.0763046778156,217,567,568,580,0.95,126,,3334
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","NaiveArima","all","PE",30,5.797367470836743,54.20263252916325,217,567,568,580,0.95,126,,3334
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","NaiveArima","all","PE",30,4.721174768196825,55.278825231803175,217,567,568,580,0.95,126,,3334
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","NaiveArima","all","PE",30,3.688964504254372,56.31103549574563,217,567,568,580,0.95,126,,3334
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","NaiveArima","all","PE",30,2.6957480853856097,57.30425191461439,217,567,568,580,0.95,126,,3334
