"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_RW","controls","DM",15.392,8.371,22.941,0.95,1944,1944.01,NA,550,2021-12-16,12,2021,75,217,550,550,562,0,NA,NA
"2","abundance","jags_RW","controls","DM",26.406,0.115,91.36,0.95,1944,1944.01,NA,551,2021-12-16,1,2022,75,217,550,550,562,1,NA,NA
"3","abundance","jags_RW","controls","DM",36.318,0,187.323,0.95,1944,1944.01,NA,552,2021-12-16,2,2022,75,217,550,550,562,2,NA,NA
"4","abundance","jags_RW","controls","DM",42.306,0.6,196.9,0.95,1944,1944.01,NA,553,2021-12-16,3,2022,75,217,550,550,562,3,NA,NA
"5","abundance","jags_RW","controls","DM",45.924,0.35,196.9,0.95,1944,1944.01,NA,554,2021-12-16,4,2022,75,217,550,550,562,4,NA,NA
"6","abundance","jags_RW","controls","DM",48.304,0.201,196.9,0.95,1944,1944.01,NA,555,2021-12-16,4,2022,75,217,550,550,562,5,NA,NA
"7","abundance","jags_RW","controls","DM",49.27,0.097,196.9,0.95,1944,1944.01,NA,556,2021-12-16,5,2022,75,217,550,550,562,6,NA,NA
"8","abundance","jags_RW","controls","DM",49.632,0.046,196.9,0.95,1944,1944.01,NA,557,2021-12-16,6,2022,75,217,550,550,562,7,NA,NA
"9","abundance","jags_RW","controls","DM",49.52,0.001,196.9,0.95,1944,1944.01,NA,558,2021-12-16,7,2022,75,217,550,550,562,8,NA,NA
"10","abundance","jags_RW","controls","DM",48.964,0,196.9,0.95,1944,1944.01,NA,559,2021-12-16,8,2022,75,217,550,550,562,9,NA,NA
"11","abundance","jags_RW","controls","DM",48.353,0,196.9,0.95,1944,1944.01,NA,560,2021-12-16,9,2022,75,217,550,550,562,10,NA,NA
"12","abundance","jags_RW","controls","DM",48.074,0,196.9,0.95,1944,1944.01,NA,561,2021-12-16,10,2022,75,217,550,550,562,11,NA,NA
"13","abundance","jags_RW","controls","DM",47.664,0,196.9,0.95,1944,1944.01,NA,562,2021-12-16,11,2022,75,217,550,550,562,12,NA,NA
