"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_RW","exclosures","PH",0.027,0,0.17,0.95,2225,"2225.11",,552,2022-03-10,1,2022,85,217,553,552,565,-1,,
"abundance","jags_RW","exclosures","PH",0.033,0,0.202,0.95,2225,"2225.11",,553,2022-03-10,3,2022,85,217,553,552,565,0,,
"abundance","jags_RW","exclosures","PH",0.04,0,0.228,0.95,2225,"2225.11",,554,2022-03-10,4,2022,85,217,553,552,565,1,,
"abundance","jags_RW","exclosures","PH",0.049,0,0.269,0.95,2225,"2225.11",,555,2022-03-10,4,2022,85,217,553,552,565,2,,
"abundance","jags_RW","exclosures","PH",0.059,0,0.299,0.95,2225,"2225.11",,556,2022-03-10,5,2022,85,217,553,552,565,3,,
"abundance","jags_RW","exclosures","PH",0.072,0,0.327,0.95,2225,"2225.11",,557,2022-03-10,6,2022,85,217,553,552,565,4,,
"abundance","jags_RW","exclosures","PH",0.081,0,0.359,0.95,2225,"2225.11",,558,2022-03-10,7,2022,85,217,553,552,565,5,,
"abundance","jags_RW","exclosures","PH",0.094,0,0.398,0.95,2225,"2225.11",,559,2022-03-10,8,2022,85,217,553,552,565,6,,
"abundance","jags_RW","exclosures","PH",0.112,0,0.446,0.95,2225,"2225.11",,560,2022-03-10,9,2022,85,217,553,552,565,7,,
"abundance","jags_RW","exclosures","PH",0.135,0,0.478,0.95,2225,"2225.11",,561,2022-03-10,10,2022,85,217,553,552,565,8,,
"abundance","jags_RW","exclosures","PH",0.153,0,0.537,0.95,2225,"2225.11",,562,2022-03-10,11,2022,85,217,553,552,565,9,,
"abundance","jags_RW","exclosures","PH",0.19,0,0.556,0.95,2225,"2225.11",,563,2022-03-10,12,2022,85,217,553,552,565,10,,
"abundance","jags_RW","exclosures","PH",0.226,0,0.61,0.95,2225,"2225.11",,564,2022-03-10,1,2023,85,217,553,552,565,11,,
"abundance","jags_RW","exclosures","PH",0.253,0,0.654,0.95,2225,"2225.11",,565,2022-03-10,2,2023,85,217,553,552,565,12,,
