"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2022-01-13",2,2022,552,"abundance","jags_RW","controls","BA",0.111,0.073,0.145,217,551,2054,79,0.95
"2022-01-13",3,2022,553,"abundance","jags_RW","controls","BA",0.111,0.072,0.145,217,551,2054,79,0.95
"2022-01-13",4,2022,554,"abundance","jags_RW","controls","BA",0.111,0.073,0.146,217,551,2054,79,0.95
"2022-01-13",4,2022,555,"abundance","jags_RW","controls","BA",0.111,0.072,0.146,217,551,2054,79,0.95
"2022-01-13",5,2022,556,"abundance","jags_RW","controls","BA",0.111,0.072,0.147,217,551,2054,79,0.95
"2022-01-13",6,2022,557,"abundance","jags_RW","controls","BA",0.111,0.072,0.147,217,551,2054,79,0.95
"2022-01-13",7,2022,558,"abundance","jags_RW","controls","BA",0.111,0.073,0.149,217,551,2054,79,0.95
"2022-01-13",8,2022,559,"abundance","jags_RW","controls","BA",0.111,0.072,0.148,217,551,2054,79,0.95
"2022-01-13",9,2022,560,"abundance","jags_RW","controls","BA",0.111,0.072,0.149,217,551,2054,79,0.95
"2022-01-13",10,2022,561,"abundance","jags_RW","controls","BA",0.111,0.072,0.149,217,551,2054,79,0.95
"2022-01-13",11,2022,562,"abundance","jags_RW","controls","BA",0.111,0.071,0.149,217,551,2054,79,0.95
"2022-01-13",12,2022,563,"abundance","jags_RW","controls","BA",0.111,0.071,0.149,217,551,2054,79,0.95
"2022-01-13",2,2022,552,"abundance","jags_RW","controls","DM",19.962,11.968,28.682,217,551,2054,79,0.95
"2022-01-13",3,2022,553,"abundance","jags_RW","controls","DM",34.217,0.383,120.904,217,551,2054,79,0.95
"2022-01-13",4,2022,554,"abundance","jags_RW","controls","DM",44.971,1.508,196.9,217,551,2054,79,0.95
"2022-01-13",4,2022,555,"abundance","jags_RW","controls","DM",50.372,0.818,196.9,217,551,2054,79,0.95
"2022-01-13",5,2022,556,"abundance","jags_RW","controls","DM",52.508,0.469,196.9,217,551,2054,79,0.95
"2022-01-13",6,2022,557,"abundance","jags_RW","controls","DM",53.78,0.296,196.9,217,551,2054,79,0.95
"2022-01-13",7,2022,558,"abundance","jags_RW","controls","DM",54.243,0.161,196.9,217,551,2054,79,0.95
"2022-01-13",8,2022,559,"abundance","jags_RW","controls","DM",53.603,0.072,196.9,217,551,2054,79,0.95
"2022-01-13",9,2022,560,"abundance","jags_RW","controls","DM",52.883,0.025,196.9,217,551,2054,79,0.95
"2022-01-13",10,2022,561,"abundance","jags_RW","controls","DM",53.013,0,196.9,217,551,2054,79,0.95
"2022-01-13",11,2022,562,"abundance","jags_RW","controls","DM",52.455,0,196.9,217,551,2054,79,0.95
"2022-01-13",12,2022,563,"abundance","jags_RW","controls","DM",51.207,0,196.9,217,551,2054,79,0.95
"2022-01-13",2,2022,552,"abundance","jags_RW","controls","DO",1.403,0.147,3.145,217,551,2054,79,0.95
"2022-01-13",3,2022,553,"abundance","jags_RW","controls","DO",1.724,0,4.999,217,551,2054,79,0.95
"2022-01-13",4,2022,554,"abundance","jags_RW","controls","DO",2.13,0,7.08,217,551,2054,79,0.95
"2022-01-13",4,2022,555,"abundance","jags_RW","controls","DO",2.606,0,9.271,217,551,2054,79,0.95
"2022-01-13",5,2022,556,"abundance","jags_RW","controls","DO",3.108,0,11.729,217,551,2054,79,0.95
"2022-01-13",6,2022,557,"abundance","jags_RW","controls","DO",3.746,0,14.541,217,551,2054,79,0.95
"2022-01-13",7,2022,558,"abundance","jags_RW","controls","DO",4.47,0,17.961,217,551,2054,79,0.95
"2022-01-13",8,2022,559,"abundance","jags_RW","controls","DO",5.191,0,21.69,217,551,2054,79,0.95
"2022-01-13",9,2022,560,"abundance","jags_RW","controls","DO",6.028,0,25.974,217,551,2054,79,0.95
"2022-01-13",10,2022,561,"abundance","jags_RW","controls","DO",6.934,0,30.074,217,551,2054,79,0.95
"2022-01-13",11,2022,562,"abundance","jags_RW","controls","DO",7.766,0,34.556,217,551,2054,79,0.95
"2022-01-13",12,2022,563,"abundance","jags_RW","controls","DO",8.549,0,40.289,217,551,2054,79,0.95
"2022-01-13",2,2022,552,"abundance","jags_RW","controls","DS",0.017,0,0.114,217,551,2054,79,0.95
"2022-01-13",3,2022,553,"abundance","jags_RW","controls","DS",0.021,0,0.131,217,551,2054,79,0.95
"2022-01-13",4,2022,554,"abundance","jags_RW","controls","DS",0.026,0,0.15,217,551,2054,79,0.95
"2022-01-13",4,2022,555,"abundance","jags_RW","controls","DS",0.032,0,0.17,217,551,2054,79,0.95
"2022-01-13",5,2022,556,"abundance","jags_RW","controls","DS",0.04,0,0.186,217,551,2054,79,0.95
"2022-01-13",6,2022,557,"abundance","jags_RW","controls","DS",0.049,0,0.211,217,551,2054,79,0.95
"2022-01-13",7,2022,558,"abundance","jags_RW","controls","DS",0.057,0,0.242,217,551,2054,79,0.95
"2022-01-13",8,2022,559,"abundance","jags_RW","controls","DS",0.065,0,0.264,217,551,2054,79,0.95
"2022-01-13",9,2022,560,"abundance","jags_RW","controls","DS",0.076,0,0.288,217,551,2054,79,0.95
"2022-01-13",10,2022,561,"abundance","jags_RW","controls","DS",0.086,0,0.316,217,551,2054,79,0.95
"2022-01-13",11,2022,562,"abundance","jags_RW","controls","DS",0.092,0,0.356,217,551,2054,79,0.95
"2022-01-13",12,2022,563,"abundance","jags_RW","controls","DS",0.111,0,0.374,217,551,2054,79,0.95
"2022-01-13",2,2022,552,"abundance","jags_RW","controls","NA",0.033,0,0.21,217,551,2054,79,0.95
"2022-01-13",3,2022,553,"abundance","jags_RW","controls","NA",0.042,0,0.246,217,551,2054,79,0.95
"2022-01-13",4,2022,554,"abundance","jags_RW","controls","NA",0.051,0,0.285,217,551,2054,79,0.95
"2022-01-13",4,2022,555,"abundance","jags_RW","controls","NA",0.062,0,0.338,217,551,2054,79,0.95
"2022-01-13",5,2022,556,"abundance","jags_RW","controls","NA",0.075,0,0.391,217,551,2054,79,0.95
"2022-01-13",6,2022,557,"abundance","jags_RW","controls","NA",0.089,0,0.443,217,551,2054,79,0.95
"2022-01-13",7,2022,558,"abundance","jags_RW","controls","NA",0.106,0,0.497,217,551,2054,79,0.95
"2022-01-13",8,2022,559,"abundance","jags_RW","controls","NA",0.124,0,0.559,217,551,2054,79,0.95
"2022-01-13",9,2022,560,"abundance","jags_RW","controls","NA",0.146,0,0.632,217,551,2054,79,0.95
"2022-01-13",10,2022,561,"abundance","jags_RW","controls","NA",0.169,0,0.705,217,551,2054,79,0.95
"2022-01-13",11,2022,562,"abundance","jags_RW","controls","NA",0.193,0,0.746,217,551,2054,79,0.95
"2022-01-13",12,2022,563,"abundance","jags_RW","controls","NA",0.223,0,0.826,217,551,2054,79,0.95
"2022-01-13",2,2022,552,"abundance","jags_RW","controls","OL",0.358,0.003,1.009,217,551,2054,79,0.95
"2022-01-13",3,2022,553,"abundance","jags_RW","controls","OL",0.411,0,1.318,217,551,2054,79,0.95
"2022-01-13",4,2022,554,"abundance","jags_RW","controls","OL",0.477,0,1.604,217,551,2054,79,0.95
"2022-01-13",4,2022,555,"abundance","jags_RW","controls","OL",0.56,0,1.961,217,551,2054,79,0.95
"2022-01-13",5,2022,556,"abundance","jags_RW","controls","OL",0.644,0,2.325,217,551,2054,79,0.95
"2022-01-13",6,2022,557,"abundance","jags_RW","controls","OL",0.724,0,2.688,217,551,2054,79,0.95
"2022-01-13",7,2022,558,"abundance","jags_RW","controls","OL",0.843,0,3.156,217,551,2054,79,0.95
"2022-01-13",8,2022,559,"abundance","jags_RW","controls","OL",0.957,0,3.598,217,551,2054,79,0.95
"2022-01-13",9,2022,560,"abundance","jags_RW","controls","OL",1.103,0,4.137,217,551,2054,79,0.95
"2022-01-13",10,2022,561,"abundance","jags_RW","controls","OL",1.257,0,4.682,217,551,2054,79,0.95
"2022-01-13",11,2022,562,"abundance","jags_RW","controls","OL",1.414,0,5.279,217,551,2054,79,0.95
"2022-01-13",12,2022,563,"abundance","jags_RW","controls","OL",1.591,0,5.994,217,551,2054,79,0.95
"2022-01-13",2,2022,552,"abundance","jags_RW","controls","OT",1.156,0.072,2.664,217,551,2054,79,0.95
"2022-01-13",3,2022,553,"abundance","jags_RW","controls","OT",1.355,0,3.792,217,551,2054,79,0.95
"2022-01-13",4,2022,554,"abundance","jags_RW","controls","OT",1.587,0,5.026,217,551,2054,79,0.95
"2022-01-13",4,2022,555,"abundance","jags_RW","controls","OT",1.855,0,6.415,217,551,2054,79,0.95
"2022-01-13",5,2022,556,"abundance","jags_RW","controls","OT",2.219,0,7.953,217,551,2054,79,0.95
"2022-01-13",6,2022,557,"abundance","jags_RW","controls","OT",2.589,0,9.633,217,551,2054,79,0.95
