"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","exclosures","OT",0.6606385883045564,-2.6609401262030765,3.982217302812189,217,567,568,580,0.95,126,,3269
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","exclosures","OT",0.9381856453630906,-2.462923055842598,4.33929434656878,217,567,568,580,0.95,126,,3269
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","exclosures","OT",1.293249056555849,-2.246686991117069,4.833185104228767,217,567,568,580,0.95,126,,3269
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","exclosures","OT",1.5094533185589336,-2.146164267350831,5.165070904468698,217,567,568,580,0.95,126,,3269
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","exclosures","OT",1.6571153626546724,-2.1448928381594285,5.459123563468773,217,567,568,580,0.95,126,,3269
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","exclosures","OT",1.8050805447456053,-2.2240015663843913,5.834162655875602,217,567,568,580,0.95,126,,3269
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","exclosures","OT",1.7801604883454551,-2.430321362767147,5.9906423394580575,217,567,568,580,0.95,126,,3269
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","exclosures","OT",1.5783805653184544,-2.772153841061475,5.928914971698384,217,567,568,580,0.95,126,,3269
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","exclosures","OT",1.2841243131173958,-3.203808633892043,5.772057260126834,217,567,568,580,0.95,126,,3269
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","exclosures","OT",0.940546675377415,-3.680276425206727,5.561369775961556,217,567,568,580,0.95,126,,3269
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","exclosures","OT",0.6709884875460473,-4.0847127840996045,5.426689759191699,217,567,568,580,0.95,126,,3269
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","exclosures","OT",0.5412556634487213,-4.353397693912738,5.435909020810181,217,567,568,580,0.95,126,,3269
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","exclosures","OT",0.5735097693070659,-4.453576450018935,5.600595988633066,217,567,568,580,0.95,126,,3269
