"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","controls","DS",0,-0.6236475459449827,0.6236475459449827,217,567,568,580,0.95,126,,3206
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","controls","DS",0,-0.7648242632543191,0.7648242632543191,217,567,568,580,0.95,126,,3206
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","controls","DS",0,-0.8256383545930305,0.8256383545930305,217,567,568,580,0.95,126,,3206
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","controls","DS",0,-0.9136862806722472,0.9136862806722472,217,567,568,580,0.95,126,,3206
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","controls","DS",0,-0.9757179563018112,0.9757179563018112,217,567,568,580,0.95,126,,3206
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","controls","DS",0,-1.0443055416200235,1.0443055416200235,217,567,568,580,0.95,126,,3206
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","controls","DS",0,-1.1026757603826947,1.1026757603826947,217,567,568,580,0.95,126,,3206
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","controls","DS",0,-1.1615513216907039,1.1615513216907039,217,567,568,580,0.95,126,,3206
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","controls","DS",0,-1.2155693299069312,1.2155693299069312,217,567,568,580,0.95,126,,3206
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","controls","DS",0,-1.2684610310236202,1.2684610310236202,217,567,568,580,0.95,126,,3206
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","controls","DS",0,-1.3185440447098047,1.3185440447098047,217,567,568,580,0.95,126,,3206
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","controls","DS",0,-1.367198401438316,1.367198401438316,217,567,568,580,0.95,126,,3206
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","controls","DS",0,-1.4139406952634548,1.4139406952634548,217,567,568,580,0.95,126,,3206
