"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","controls","PB",1.51045758581282,-4.0505293438098855,7.071444515435526,217,567,568,580,0.95,126,,3398
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","controls","PB",1.7887087598537477,-5.02208146207732,8.599498981784816,217,567,568,580,0.95,126,,3398
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","controls","PB",1.9781147765796419,-5.886308359472305,9.842537912631588,217,567,568,580,0.95,126,,3398
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","controls","PB",2.0440613883717815,-6.748630979645334,10.836753756388898,217,567,568,580,0.95,126,,3398
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","controls","PB",1.964435507863445,-7.667476394469533,11.596347410196424,217,567,568,580,0.95,126,,3398
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","controls","PB",1.755329185567959,-8.64832472592011,12.158983097056028,217,567,568,580,0.95,126,,3398
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","controls","PB",1.4783752956138418,-9.643598563631569,12.600349154859254,217,567,568,580,0.95,126,,3398
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","controls","PB",1.1925907961376243,-10.604043907940296,12.989225500215545,217,567,568,580,0.95,126,,3398
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","controls","PB",0.9836888831980997,-11.451055913426108,13.418433679822309,217,567,568,580,0.95,126,,3398
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","controls","PB",0.8907860193398567,-12.150884348097364,13.932456386777076,217,567,568,580,0.95,126,,3398
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","controls","PB",0.9450342150610467,-12.67654622880109,14.566614658923182,217,567,568,580,0.95,126,,3398
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","controls","PB",1.1306690666204082,-13.047121367869893,15.30845950111071,217,567,568,580,0.95,126,,3398
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","controls","PB",1.3984474142554817,-13.314541045606843,16.111435874117806,217,567,568,580,0.95,126,,3398
