"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH",0.95,"exclosures","PB",3.01679169764564,0,7,2730,"2730.07",,555,2022-07-28,4,2022,105,217,557,555,569,-2,,
"abundance","nbsGARCH",0.95,"exclosures","PB",4.09783217571384,0,11,2730,"2730.07",,556,2022-07-28,5,2022,105,217,557,555,569,-1,,
"abundance","nbsGARCH",0.95,"exclosures","PB",5.13423835387457,0,13,2730,"2730.07",,557,2022-07-28,6,2022,105,217,557,555,569,0,,
"abundance","nbsGARCH",0.95,"exclosures","PB",5.92731051466193,0,16,2730,"2730.07",,558,2022-07-28,7,2022,105,217,557,555,569,1,,
"abundance","nbsGARCH",0.95,"exclosures","PB",6.31630639798414,0,18,2730,"2730.07",,559,2022-07-28,8,2022,105,217,557,555,569,2,,
"abundance","nbsGARCH",0.95,"exclosures","PB",6.32743365710488,0,17,2730,"2730.07",,560,2022-07-28,9,2022,105,217,557,555,569,3,,
"abundance","nbsGARCH",0.95,"exclosures","PB",6.00761132467295,0,18,2730,"2730.07",,561,2022-07-28,10,2022,105,217,557,555,569,4,,
"abundance","nbsGARCH",0.95,"exclosures","PB",5.50561789004594,0,16,2730,"2730.07",,562,2022-07-28,11,2022,105,217,557,555,569,5,,
"abundance","nbsGARCH",0.95,"exclosures","PB",5.29633043224473,0,15,2730,"2730.07",,563,2022-07-28,12,2022,105,217,557,555,569,6,,
"abundance","nbsGARCH",0.95,"exclosures","PB",5.15898509577258,0,15,2730,"2730.07",,564,2022-07-28,1,2023,105,217,557,555,569,7,,
"abundance","nbsGARCH",0.95,"exclosures","PB",5.16967438879999,0,15,2730,"2730.07",,565,2022-07-28,2,2023,105,217,557,555,569,8,,
"abundance","nbsGARCH",0.95,"exclosures","PB",5.65926142529101,0,15,2730,"2730.07",,566,2022-07-28,3,2023,105,217,557,555,569,9,,
"abundance","nbsGARCH",0.95,"exclosures","PB",6.36811699046333,0,17,2730,"2730.07",,567,2022-07-28,4,2023,105,217,557,555,569,10,,
"abundance","nbsGARCH",0.95,"exclosures","PB",7.36347779191633,0,19,2730,"2730.07",,568,2022-07-28,5,2023,105,217,557,555,569,11,,
"abundance","nbsGARCH",0.95,"exclosures","PB",8.46350691854447,1,21,2730,"2730.07",,569,2022-07-28,6,2023,105,217,557,555,569,12,,
