"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_RW","all","BA",0.008,0,0,0.95,652,"652.01",,528,2020-03-12,2,2020,28,217,528,528,540,0,,
"abundance","jags_RW","all","BA",0.016,0,0,0.95,652,"652.01",,529,2020-03-12,3,2020,28,217,528,528,540,1,,
"abundance","jags_RW","all","BA",0.03,0,0.025,0.95,652,"652.01",,530,2020-03-12,4,2020,28,217,528,528,540,2,,
"abundance","jags_RW","all","BA",0.047,0,0.05,0.95,652,"652.01",,531,2020-03-12,5,2020,28,217,528,528,540,3,,
"abundance","jags_RW","all","BA",0.095,0,0.087,0.95,652,"652.01",,532,2020-03-12,6,2020,28,217,528,528,540,4,,
"abundance","jags_RW","all","BA",0.15,0,0.127,0.95,652,"652.01",,533,2020-03-12,7,2020,28,217,528,528,540,5,,
"abundance","jags_RW","all","BA",0.285,0,0.167,0.95,652,"652.01",,534,2020-03-12,8,2020,28,217,528,528,540,6,,
"abundance","jags_RW","all","BA",0.348,0,0.213,0.95,652,"652.01",,535,2020-03-12,9,2020,28,217,528,528,540,7,,
"abundance","jags_RW","all","BA",0.686,0,0.263,0.95,652,"652.01",,536,2020-03-12,10,2020,28,217,528,528,540,8,,
"abundance","jags_RW","all","BA",0.83,0,0.345,0.95,652,"652.01",,537,2020-03-12,11,2020,28,217,528,528,540,9,,
"abundance","jags_RW","all","BA",1.073,0,0.403,0.95,652,"652.01",,538,2020-03-12,12,2020,28,217,528,528,540,10,,
"abundance","jags_RW","all","BA",1.579,0,0.508,0.95,652,"652.01",,539,2020-03-12,1,2021,28,217,528,528,540,11,,
"abundance","jags_RW","all","BA",2.227,0,0.632,0.95,652,"652.01",,540,2020-03-12,2,2021,28,217,528,528,540,12,,
