"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbGARCH","controls","OL",0.2633214072838561,0,2,217,567,568,580,0.95,126,,3437
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbGARCH","controls","OL",0.332486102619649,0,2,217,567,568,580,0.95,126,,3437
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbGARCH","controls","OL",0.3506474410954963,0,2,217,567,568,580,0.95,126,,3437
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbGARCH","controls","OL",0.35541591119089494,0,2,217,567,568,580,0.95,126,,3437
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbGARCH","controls","OL",0.35666790453633856,0,2,217,567,568,580,0.95,126,,3437
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbGARCH","controls","OL",0.3569966220349714,0,2,217,567,568,580,0.95,126,,3437
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbGARCH","controls","OL",0.3570829284469007,0,2,217,567,568,580,0.95,126,,3437
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbGARCH","controls","OL",0.3571055886162836,0,2,217,567,568,580,0.95,126,,3437
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbGARCH","controls","OL",0.3571115381537395,0,2,217,567,568,580,0.95,126,,3437
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbGARCH","controls","OL",0.35711310023363885,0,2,217,567,568,580,0.95,126,,3437
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbGARCH","controls","OL",0.35711355850109083,0,2,217,567,568,580,0.95,126,,3437
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbGARCH","controls","OL",0.35711363068562596,0,2,217,567,568,580,0.95,126,,3437
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbGARCH","controls","OL",0.35711364963802544,0,2,217,567,568,580,0.95,126,,3437
