"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-09-22",8,2022,"abundance","jags_logistic","dm_controls","DM",12.971,6.696,20.14,113,0.95,"2898.1",2898,NA,559,217,559,559,571,0,NA,NA
"2022-09-22",9,2022,"abundance","jags_logistic","dm_controls","DM",21.634,0.068,73.812,113,0.95,"2898.1",2898,NA,560,217,559,559,571,1,NA,NA
"2022-09-22",10,2022,"abundance","jags_logistic","dm_controls","DM",30.068,0,142.731,113,0.95,"2898.1",2898,NA,561,217,559,559,571,2,NA,NA
"2022-09-22",11,2022,"abundance","jags_logistic","dm_controls","DM",35.462,0.433,196.9,113,0.95,"2898.1",2898,NA,562,217,559,559,571,3,NA,NA
"2022-09-22",12,2022,"abundance","jags_logistic","dm_controls","DM",38.705,0.229,196.9,113,0.95,"2898.1",2898,NA,563,217,559,559,571,4,NA,NA
"2022-09-22",1,2023,"abundance","jags_logistic","dm_controls","DM",41.054,0.125,196.9,113,0.95,"2898.1",2898,NA,564,217,559,559,571,5,NA,NA
"2022-09-22",2,2023,"abundance","jags_logistic","dm_controls","DM",41.944,0.057,196.9,113,0.95,"2898.1",2898,NA,565,217,559,559,571,6,NA,NA
"2022-09-22",3,2023,"abundance","jags_logistic","dm_controls","DM",41.8,0.013,196.9,113,0.95,"2898.1",2898,NA,566,217,559,559,571,7,NA,NA
"2022-09-22",4,2023,"abundance","jags_logistic","dm_controls","DM",42.063,0,196.9,113,0.95,"2898.1",2898,NA,567,217,559,559,571,8,NA,NA
"2022-09-22",5,2023,"abundance","jags_logistic","dm_controls","DM",41.861,0,196.9,113,0.95,"2898.1",2898,NA,568,217,559,559,571,9,NA,NA
"2022-09-22",6,2023,"abundance","jags_logistic","dm_controls","DM",41.974,0,196.9,113,0.95,"2898.1",2898,NA,569,217,559,559,571,10,NA,NA
"2022-09-22",7,2023,"abundance","jags_logistic","dm_controls","DM",41.605,0,196.9,113,0.95,"2898.1",2898,NA,570,217,559,559,571,11,NA,NA
"2022-09-22",8,2023,"abundance","jags_logistic","dm_controls","DM",41.127,0,196.9,113,0.95,"2898.1",2898,NA,571,217,559,559,571,12,NA,NA
