"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","controls","OT",4.327904644177021,0.23062914643445875,8.425180141919583,217,567,568,580,0.95,126,,3256
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","controls","OT",3.9892338625910595,-0.31462556825995147,8.29309329344207,217,567,568,580,0.95,126,,3256
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","controls","OT",4.695253272986288,0.14826800957086572,9.242238536401711,217,567,568,580,0.95,126,,3256
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","controls","OT",5.087906068913968,0.3714289586576083,9.804383179170328,217,567,568,580,0.95,126,,3256
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","controls","OT",5.272252416181605,0.33284164383645454,10.211663188526755,217,567,568,580,0.95,126,,3256
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","controls","OT",5.571928132499195,0.38235464984455625,10.761501615153835,217,567,568,580,0.95,126,,3256
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","controls","OT",5.666048388870871,0.2538394053698081,11.078257372371933,217,567,568,580,0.95,126,,3256
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","controls","OT",5.607330240572847,-0.015804753176285935,11.23046523432198,217,567,568,580,0.95,126,,3256
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","controls","OT",5.414611638404543,-0.4060679904012714,11.235291267210357,217,567,568,580,0.95,126,,3256
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","controls","OT",5.075791328503728,-0.9335327342416031,11.085115391249058,217,567,568,580,0.95,126,,3256
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","controls","OT",4.719863406806899,-1.4754583786685416,10.91518519228234,217,567,568,580,0.95,126,,3256
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","controls","OT",4.424577335458363,-1.9523529965957431,10.801507667512467,217,567,568,580,0.95,126,,3256
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","controls","OT",4.267107860207855,-2.286512349580473,10.820728069996184,217,567,568,580,0.95,126,,3256
