"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","all","PE",23.033934764106046,6,49,217,567,568,580,0.95,126,,3466
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","all","PE",17.653050638703757,2,47,217,567,568,580,0.95,126,,3466
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","all","PE",13.92343661115291,1,44,217,567,568,580,0.95,126,,3466
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","all","PE",11.59734232289001,0,40,217,567,568,580,0.95,126,,3466
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","all","PE",10.378806758687338,0,36,217,567,568,580,0.95,126,,3466
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","all","PE",10.11457976030299,0,39,217,567,568,580,0.95,126,,3466
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","all","PE",10.361411127947655,0,40,217,567,568,580,0.95,126,,3466
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","all","PE",10.914929742219975,0,47,217,567,568,580,0.95,126,,3466
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","all","PE",11.362490157980925,0,51,217,567,568,580,0.95,126,,3466
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","all","PE",11.390042141750087,0,48,217,567,568,580,0.95,126,,3466
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","all","PE",11.005226880741008,0,50,217,567,568,580,0.95,126,,3466
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","all","PE",10.090411295605088,0,43,217,567,568,580,0.95,126,,3466
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","all","PE",8.951304962242702,0,34,217,567,568,580,0.95,126,,3466
