"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-21",1,2022,"abundance","nbsGARCH",91,0.95,"controls","PL",0.0158655791172758,0,0,"2401.11",2401,NA,552,217,554,552,566,-2,NA,NA
"2022-04-21",3,2022,"abundance","nbsGARCH",91,0.95,"controls","PL",0.0199567035639915,0,0,"2401.11",2401,NA,553,217,554,552,566,-1,NA,NA
"2022-04-21",4,2022,"abundance","nbsGARCH",91,0.95,"controls","PL",0.0209665425001029,0,1,"2401.11",2401,NA,554,217,554,552,566,0,NA,NA
"2022-04-21",4,2022,"abundance","nbsGARCH",91,0.95,"controls","PL",0.0168348529518515,0,0,"2401.11",2401,NA,555,217,554,552,566,1,NA,NA
"2022-04-21",5,2022,"abundance","nbsGARCH",91,0.95,"controls","PL",0.0129048480112149,0,0,"2401.11",2401,NA,556,217,554,552,566,2,NA,NA
"2022-04-21",6,2022,"abundance","nbsGARCH",91,0.95,"controls","PL",0.00864243743162242,0,0,"2401.11",2401,NA,557,217,554,552,566,3,NA,NA
"2022-04-21",7,2022,"abundance","nbsGARCH",91,0.95,"controls","PL",0.00606400600845049,0,0,"2401.11",2401,NA,558,217,554,552,566,4,NA,NA
"2022-04-21",8,2022,"abundance","nbsGARCH",91,0.95,"controls","PL",0.00478683856871995,0,0,"2401.11",2401,NA,559,217,554,552,566,5,NA,NA
"2022-04-21",9,2022,"abundance","nbsGARCH",91,0.95,"controls","PL",0.00438005622475814,0,0,"2401.11",2401,NA,560,217,554,552,566,6,NA,NA
"2022-04-21",10,2022,"abundance","nbsGARCH",91,0.95,"controls","PL",0.00498229569812553,0,0,"2401.11",2401,NA,561,217,554,552,566,7,NA,NA
"2022-04-21",11,2022,"abundance","nbsGARCH",91,0.95,"controls","PL",0.00652099638824456,0,0,"2401.11",2401,NA,562,217,554,552,566,8,NA,NA
"2022-04-21",12,2022,"abundance","nbsGARCH",91,0.95,"controls","PL",0.00966563806138192,0,0,"2401.11",2401,NA,563,217,554,552,566,9,NA,NA
"2022-04-21",1,2023,"abundance","nbsGARCH",91,0.95,"controls","PL",0.0143841532243265,0,0,"2401.11",2401,NA,564,217,554,552,566,10,NA,NA
"2022-04-21",2,2023,"abundance","nbsGARCH",91,0.95,"controls","PL",0.0189007594302968,0,0,"2401.11",2401,NA,565,217,554,552,566,11,NA,NA
"2022-04-21",3,2023,"abundance","nbsGARCH",91,0.95,"controls","PL",0.0207258583503983,0,0,"2401.11",2401,NA,566,217,554,552,566,12,NA,NA
