"date","forecastmonth","forecastyear","newmoonnumber","currency","model","level","species","estimate","LowerPI","UpperPI","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
2019-05-10,5,2019,518,"abundance","AutoArima","All","BA",0,-4.41769020894497,4.41769020894497,217,517,517
2019-05-10,6,2019,519,"abundance","AutoArima","All","BA",0,-6.2475574078528,6.2475574078528,217,517,517
2019-05-10,7,2019,520,"abundance","AutoArima","All","BA",0,-7.65166389399225,7.65166389399225,217,517,517
2019-05-10,7,2019,521,"abundance","AutoArima","All","BA",0,-8.83538041788993,8.83538041788993,217,517,517
2019-05-10,8,2019,522,"abundance","AutoArima","All","BA",0,-9.8782556107362,9.8782556107362,217,517,517
2019-05-10,9,2019,523,"abundance","AutoArima","All","BA",0,-10.8210868536044,10.8210868536044,217,517,517
2019-05-10,10,2019,524,"abundance","AutoArima","All","BA",0,-11.6881096621934,11.6881096621934,217,517,517
2019-05-10,11,2019,525,"abundance","AutoArima","All","BA",0,-12.4951148157056,12.4951148157056,217,517,517
2019-05-10,12,2019,526,"abundance","AutoArima","All","BA",0,-13.2530706268349,13.2530706268349,217,517,517
2019-05-10,1,2020,527,"abundance","AutoArima","All","BA",0,-13.9699630572912,13.9699630572912,217,517,517
2019-05-10,2,2020,528,"abundance","AutoArima","All","BA",0,-14.6518208630972,14.6518208630972,217,517,517
2019-05-10,3,2020,529,"abundance","AutoArima","All","BA",0,-15.3033277879845,15.3033277879845,217,517,517
2019-05-10,4,2020,530,"abundance","AutoArima","All","BA",0,-15.9282085674663,15.9282085674663,217,517,517
2019-05-10,5,2019,518,"abundance","AutoArima","All","DM",32.9508421743797,21.5237263709893,44.37795797777,217,517,517
2019-05-10,6,2019,519,"abundance","AutoArima","All","DM",33.7429416122419,18.5867093831048,48.899173841379,217,517,517
2019-05-10,7,2019,520,"abundance","AutoArima","All","DM",34.4028003525959,16.9113856415417,51.8942150636501,217,517,517
2019-05-10,7,2019,521,"abundance","AutoArima","All","DM",34.9524959291976,15.8368592943556,54.0681325640396,217,517,517
2019-05-10,8,2019,522,"abundance","AutoArima","All","DM",35.4104200400056,15.1008857214165,55.7199543585947,217,517,517
2019-05-10,9,2019,523,"abundance","AutoArima","All","DM",35.7918938960545,14.5709044065576,57.0128833855515,217,517,517
2019-05-10,10,2019,524,"abundance","AutoArima","All","DM",36.1096808380701,14.1717725531147,58.0475891230254,217,517,517
2019-05-10,11,2019,525,"abundance","AutoArima","All","DM",36.3744133719363,13.8580431864251,58.8907835574476,217,517,517
2019-05-10,12,2019,526,"abundance","AutoArima","All","DM",36.594948910756,13.6010991820902,59.5887986394219,217,517,517
2019-05-10,1,2020,527,"abundance","AutoArima","All","DM",36.7786661259097,13.3824337800453,60.1748984717742,217,517,517
2019-05-10,2,2020,528,"abundance","AutoArima","All","DM",36.9317118224196,13.1898555583769,60.6735680864622,217,517,517
2019-05-10,3,2020,529,"abundance","AutoArima","All","DM",37.0592065985655,13.0152263272388,61.1031868698922,217,517,517
2019-05-10,4,2020,530,"abundance","AutoArima","All","DM",37.1654161707077,12.8530602873351,61.4777720540802,217,517,517
2019-05-10,5,2019,518,"abundance","AutoArima","All","DO",1.0903404771433,-6.41051802187771,8.59119897616431,217,517,517
2019-05-10,6,2019,519,"abundance","AutoArima","All","DO",2.61014211166418,-7.90812813087347,13.1284123542018,217,517,517
2019-05-10,7,2019,520,"abundance","AutoArima","All","DO",3.48295834369367,-8.56039511910298,15.5263118064903,217,517,517
2019-05-10,7,2019,521,"abundance","AutoArima","All","DO",4.64354905627538,-8.68238722053782,17.9694853330886,217,517,517
2019-05-10,8,2019,522,"abundance","AutoArima","All","DO",5.33971895665438,-8.75275589501995,19.4321938083287,217,517,517
2019-05-10,9,2019,523,"abundance","AutoArima","All","DO",6.22733270757417,-8.54049561750568,20.995161032654,217,517,517
2019-05-10,10,2019,524,"abundance","AutoArima","All","DO",6.78089445762435,-8.41491267771618,21.9767015929649,217,517,517
2019-05-10,11,2019,525,"abundance","AutoArima","All","DO",7.46068716688272,-8.11487090341832,23.0362452371838,217,517,517
2019-05-10,12,2019,526,"abundance","AutoArima","All","DO",7.89968466016469,-7.92481971585453,23.7241890361839,217,517,517
2019-05-10,1,2020,527,"abundance","AutoArima","All","DO",8.42099085350524,-7.62351792025169,24.4654996272622,217,517,517
2019-05-10,2,2020,528,"abundance","AutoArima","All","DO",8.76833384981945,-7.42385742240448,24.9605251220434,217,517,517
