"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_RW","controls","DM",5.443,1.708,9.731,0.95,1792,1792.01,NA,545,2021-09-30,7,2021,70,217,547,545,559,-2,NA,NA
"2","abundance","jags_RW","controls","DM",9.64,0,33.205,0.95,1792,1792.01,NA,546,2021-09-30,8,2021,70,217,547,545,559,-1,NA,NA
"3","abundance","jags_RW","controls","DM",15.546,0,67.185,0.95,1792,1792.01,NA,547,2021-09-30,9,2021,70,217,547,545,559,0,NA,NA
"4","abundance","jags_RW","controls","DM",20.582,0,110.907,0.95,1792,1792.01,NA,548,2021-09-30,10,2021,70,217,547,545,559,1,NA,NA
"5","abundance","jags_RW","controls","DM",24.964,0,159.468,0.95,1792,1792.01,NA,549,2021-09-30,11,2021,70,217,547,545,559,2,NA,NA
"6","abundance","jags_RW","controls","DM",28.228,0,196.9,0.95,1792,1792.01,NA,550,2021-09-30,12,2021,70,217,547,545,559,3,NA,NA
"7","abundance","jags_RW","controls","DM",31.275,0,196.9,0.95,1792,1792.01,NA,551,2021-09-30,1,2022,70,217,547,545,559,4,NA,NA
"8","abundance","jags_RW","controls","DM",33.085,0,196.9,0.95,1792,1792.01,NA,552,2021-09-30,2,2022,70,217,547,545,559,5,NA,NA
"9","abundance","jags_RW","controls","DM",34.359,0,196.9,0.95,1792,1792.01,NA,553,2021-09-30,3,2022,70,217,547,545,559,6,NA,NA
"10","abundance","jags_RW","controls","DM",35.272,0,196.9,0.95,1792,1792.01,NA,554,2021-09-30,4,2022,70,217,547,545,559,7,NA,NA
"11","abundance","jags_RW","controls","DM",36.3,0,196.9,0.95,1792,1792.01,NA,555,2021-09-30,4,2022,70,217,547,545,559,8,NA,NA
"12","abundance","jags_RW","controls","DM",36.793,0,196.9,0.95,1792,1792.01,NA,556,2021-09-30,5,2022,70,217,547,545,559,9,NA,NA
"13","abundance","jags_RW","controls","DM",37.09,0,196.9,0.95,1792,1792.01,NA,557,2021-09-30,6,2022,70,217,547,545,559,10,NA,NA
"14","abundance","jags_RW","controls","DM",37.384,0,196.9,0.95,1792,1792.01,NA,558,2021-09-30,7,2022,70,217,547,545,559,11,NA,NA
"15","abundance","jags_RW","controls","DM",37.285,0,196.9,0.95,1792,1792.01,NA,559,2021-09-30,8,2022,70,217,547,545,559,12,NA,NA
