"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-08-25",8,2022,"abundance","jags_RW","dm_controls","DM",12.988,6.499,20.025,109,0.95,"2811.1",2811,NA,559,217,558,559,570,1,NA,NA
"2022-08-25",9,2022,"abundance","jags_RW","dm_controls","DM",22.383,0.107,77.489,109,0.95,"2811.1",2811,NA,560,217,558,559,570,2,NA,NA
"2022-08-25",10,2022,"abundance","jags_RW","dm_controls","DM",32.092,0,165.099,109,0.95,"2811.1",2811,NA,561,217,558,559,570,3,NA,NA
"2022-08-25",11,2022,"abundance","jags_RW","dm_controls","DM",37.98,0.455,196.9,109,0.95,"2811.1",2811,NA,562,217,558,559,570,4,NA,NA
"2022-08-25",12,2022,"abundance","jags_RW","dm_controls","DM",41.773,0.249,196.9,109,0.95,"2811.1",2811,NA,563,217,558,559,570,5,NA,NA
"2022-08-25",1,2023,"abundance","jags_RW","dm_controls","DM",44.018,0.133,196.9,109,0.95,"2811.1",2811,NA,564,217,558,559,570,6,NA,NA
"2022-08-25",2,2023,"abundance","jags_RW","dm_controls","DM",45.247,0.057,196.9,109,0.95,"2811.1",2811,NA,565,217,558,559,570,7,NA,NA
"2022-08-25",3,2023,"abundance","jags_RW","dm_controls","DM",46.449,0.007,196.9,109,0.95,"2811.1",2811,NA,566,217,558,559,570,8,NA,NA
"2022-08-25",4,2023,"abundance","jags_RW","dm_controls","DM",46.345,0,196.9,109,0.95,"2811.1",2811,NA,567,217,558,559,570,9,NA,NA
"2022-08-25",5,2023,"abundance","jags_RW","dm_controls","DM",46.3,0,196.9,109,0.95,"2811.1",2811,NA,568,217,558,559,570,10,NA,NA
"2022-08-25",6,2023,"abundance","jags_RW","dm_controls","DM",46.199,0,196.9,109,0.95,"2811.1",2811,NA,569,217,558,559,570,11,NA,NA
"2022-08-25",7,2023,"abundance","jags_RW","dm_controls","DM",45.882,0,196.9,109,0.95,"2811.1",2811,NA,570,217,558,559,570,12,NA,NA
