"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-04-28",4,2022,554,"abundance","NaiveArima","exclosures","BA",92,0.95,0,-1.52553978325087,1.52553978325087,217,554,2420
"2022-04-28",4,2022,555,"abundance","NaiveArima","exclosures","BA",92,0.95,0,-2.15743905141309,2.15743905141309,217,554,2420
"2022-04-28",5,2022,556,"abundance","NaiveArima","exclosures","BA",92,0.95,0,-2.64231241355812,2.64231241355812,217,554,2420
"2022-04-28",6,2022,557,"abundance","NaiveArima","exclosures","BA",92,0.95,0,-3.05107956650174,3.05107956650174,217,554,2420
"2022-04-28",7,2022,558,"abundance","NaiveArima","exclosures","BA",92,0.95,0,-3.41121065772923,3.41121065772923,217,554,2420
"2022-04-28",8,2022,559,"abundance","NaiveArima","exclosures","BA",92,0.95,0,-3.73679405128067,3.73679405128067,217,554,2420
"2022-04-28",9,2022,560,"abundance","NaiveArima","exclosures","BA",92,0.95,0,-4.03619888161717,4.03619888161717,217,554,2420
"2022-04-28",10,2022,561,"abundance","NaiveArima","exclosures","BA",92,0.95,0,-4.31487810282618,4.31487810282618,217,554,2420
"2022-04-28",11,2022,562,"abundance","NaiveArima","exclosures","BA",92,0.95,0,-4.5766193497526,4.5766193497526,217,554,2420
"2022-04-28",12,2022,563,"abundance","NaiveArima","exclosures","BA",92,0.95,0,-4.82418037627233,4.82418037627233,217,554,2420
"2022-04-28",1,2023,564,"abundance","NaiveArima","exclosures","BA",92,0.95,0,-5.05964306380323,5.05964306380323,217,554,2420
"2022-04-28",2,2023,565,"abundance","NaiveArima","exclosures","BA",92,0.95,0,-5.28462482711623,5.28462482711623,217,554,2420
"2022-04-28",3,2023,566,"abundance","NaiveArima","exclosures","BA",92,0.95,0,-5.50041191127122,5.50041191127122,217,554,2420
"2022-04-28",4,2022,554,"abundance","NaiveArima","exclosures","DM",92,0.95,5,2.9771696977581,7.0228303022419,217,554,2420
"2022-04-28",4,2022,555,"abundance","NaiveArima","exclosures","DM",92,0.95,5,2.13928595219023,7.86071404780977,217,554,2420
"2022-04-28",5,2022,556,"abundance","NaiveArima","exclosures","DM",92,0.95,5,1.49635514142712,8.50364485857288,217,554,2420
"2022-04-28",6,2022,557,"abundance","NaiveArima","exclosures","DM",92,0.95,5,0.954339395516194,9.04566060448381,217,554,2420
"2022-04-28",7,2022,558,"abundance","NaiveArima","exclosures","DM",92,0.95,5,0.476813937240659,9.52318606275934,217,554,2420
"2022-04-28",8,2022,559,"abundance","NaiveArima","exclosures","DM",92,0.95,5,0.0450979232674626,9.95490207673254,217,554,2420
"2022-04-28",9,2022,560,"abundance","NaiveArima","exclosures","DM",92,0.95,5,-0.351905924217697,10.3519059242177,217,554,2420
"2022-04-28",10,2022,561,"abundance","NaiveArima","exclosures","DM",92,0.95,5,-0.721428095619532,10.7214280956195,217,554,2420
"2022-04-28",11,2022,562,"abundance","NaiveArima","exclosures","DM",92,0.95,5,-1.06849090672571,11.0684909067257,217,554,2420
"2022-04-28",12,2022,563,"abundance","NaiveArima","exclosures","DM",92,0.95,5,-1.39675107509122,11.3967510750912,217,554,2420
"2022-04-28",1,2023,564,"abundance","NaiveArima","exclosures","DM",92,0.95,5,-1.7089691270976,11.7089691270976,217,554,2420
"2022-04-28",2,2023,565,"abundance","NaiveArima","exclosures","DM",92,0.95,5,-2.00728971714577,12.0072897171458,217,554,2420
"2022-04-28",3,2023,566,"abundance","NaiveArima","exclosures","DM",92,0.95,5,-2.2934183762955,12.2934183762955,217,554,2420
"2022-04-28",4,2022,554,"abundance","NaiveArima","exclosures","DO",92,0.95,1,-0.408553658424182,2.40855365842418,217,554,2420
"2022-04-28",4,2022,555,"abundance","NaiveArima","exclosures","DO",92,0.95,1,-0.991995687073717,2.99199568707372,217,554,2420
"2022-04-28",5,2022,556,"abundance","NaiveArima","exclosures","DO",92,0.95,1,-1.4396865015777,3.4396865015777,217,554,2420
"2022-04-28",6,2022,557,"abundance","NaiveArima","exclosures","DO",92,0.95,1,-1.81710731684836,3.81710731684836,217,554,2420
"2022-04-28",7,2022,558,"abundance","NaiveArima","exclosures","DO",92,0.95,1,-2.14962173019249,4.14962173019249,217,554,2420
"2022-04-28",8,2022,559,"abundance","NaiveArima","exclosures","DO",92,0.95,1,-2.45023773846975,4.45023773846975,217,554,2420
"2022-04-28",9,2022,560,"abundance","NaiveArima","exclosures","DO",92,0.95,1,-2.7266826884806,4.7266826884806,217,554,2420
"2022-04-28",10,2022,561,"abundance","NaiveArima","exclosures","DO",92,0.95,1,-2.98399137414743,4.98399137414743,217,554,2420
"2022-04-28",11,2022,562,"abundance","NaiveArima","exclosures","DO",92,0.95,1,-3.22566097527254,5.22566097527254,217,554,2420
"2022-04-28",12,2022,563,"abundance","NaiveArima","exclosures","DO",92,0.95,1,-3.45423776718323,5.45423776718323,217,554,2420
"2022-04-28",1,2023,564,"abundance","NaiveArima","exclosures","DO",92,0.95,1,-3.67164398207543,5.67164398207543,217,554,2420
"2022-04-28",2,2023,565,"abundance","NaiveArima","exclosures","DO",92,0.95,1,-3.8793730031554,5.8793730031554,217,554,2420
"2022-04-28",3,2023,566,"abundance","NaiveArima","exclosures","DO",92,0.95,1,-4.07861243969078,6.07861243969078,217,554,2420
"2022-04-28",4,2022,554,"abundance","NaiveArima","exclosures","NA",92,0.95,0,-0.667452150151675,0.667452150151675,217,554,2420
"2022-04-28",4,2022,555,"abundance","NaiveArima","exclosures","NA",92,0.95,0,-0.943919882979582,0.943919882979582,217,554,2420
"2022-04-28",5,2022,556,"abundance","NaiveArima","exclosures","NA",92,0.95,0,-1.15606103568379,1.15606103568379,217,554,2420
"2022-04-28",6,2022,557,"abundance","NaiveArima","exclosures","NA",92,0.95,0,-1.33490430030335,1.33490430030335,217,554,2420
"2022-04-28",7,2022,558,"abundance","NaiveArima","exclosures","NA",92,0.95,0,-1.49246837946754,1.49246837946754,217,554,2420
"2022-04-28",8,2022,559,"abundance","NaiveArima","exclosures","NA",92,0.95,0,-1.63491719559511,1.63491719559511,217,554,2420
"2022-04-28",9,2022,560,"abundance","NaiveArima","exclosures","NA",92,0.95,0,-1.76591240133667,1.76591240133667,217,554,2420
"2022-04-28",10,2022,561,"abundance","NaiveArima","exclosures","NA",92,0.95,0,-1.88783976595916,1.88783976595916,217,554,2420
"2022-04-28",11,2022,562,"abundance","NaiveArima","exclosures","NA",92,0.95,0,-2.00235645045503,2.00235645045503,217,554,2420
"2022-04-28",12,2022,563,"abundance","NaiveArima","exclosures","NA",92,0.95,0,-2.11066902365599,2.11066902365599,217,554,2420
"2022-04-28",1,2023,564,"abundance","NaiveArima","exclosures","NA",92,0.95,0,-2.21368834756906,2.21368834756906,217,554,2420
"2022-04-28",2,2023,565,"abundance","NaiveArima","exclosures","NA",92,0.95,0,-2.31212207136758,2.31212207136758,217,554,2420
"2022-04-28",3,2023,566,"abundance","NaiveArima","exclosures","NA",92,0.95,0,-2.40653295129055,2.40653295129055,217,554,2420
"2022-04-28",4,2022,554,"abundance","NaiveArima","exclosures","OL",92,0.95,0,-1.21659599157073,1.21659599157073,217,554,2420
"2022-04-28",4,2022,555,"abundance","NaiveArima","exclosures","OL",92,0.95,0,-1.72052655120807,1.72052655120807,217,554,2420
"2022-04-28",5,2022,556,"abundance","NaiveArima","exclosures","OL",92,0.95,0,-2.10720606968515,2.10720606968515,217,554,2420
"2022-04-28",6,2022,557,"abundance","NaiveArima","exclosures","OL",92,0.95,0,-2.43319198314147,2.43319198314147,217,554,2420
"2022-04-28",7,2022,558,"abundance","NaiveArima","exclosures","OL",92,0.95,0,-2.72039133830592,2.72039133830592,217,554,2420
"2022-04-28",8,2022,559,"abundance","NaiveArima","exclosures","OL",92,0.95,0,-2.98003940246364,2.98003940246364,217,554,2420
"2022-04-28",9,2022,560,"abundance","NaiveArima","exclosures","OL",92,0.95,0,-3.21881043973419,3.21881043973419,217,554,2420
"2022-04-28",10,2022,561,"abundance","NaiveArima","exclosures","OL",92,0.95,0,-3.44105310241615,3.44105310241615,217,554,2420
"2022-04-28",11,2022,562,"abundance","NaiveArima","exclosures","OL",92,0.95,0,-3.6497879747122,3.6497879747122,217,554,2420
"2022-04-28",12,2022,563,"abundance","NaiveArima","exclosures","OL",92,0.95,0,-3.84721432559453,3.84721432559453,217,554,2420
"2022-04-28",1,2023,564,"abundance","NaiveArima","exclosures","OL",92,0.95,0,-4.0349924254905,4.0349924254905,217,554,2420
"2022-04-28",2,2023,565,"abundance","NaiveArima","exclosures","OL",92,0.95,0,-4.21441213937029,4.21441213937029,217,554,2420
"2022-04-28",3,2023,566,"abundance","NaiveArima","exclosures","OL",92,0.95,0,-4.38649922913223,4.38649922913223,217,554,2420
"2022-04-28",4,2022,554,"abundance","NaiveArima","exclosures","OT",92,0.95,0,-3.19851544837443,3.19851544837443,217,554,2420
"2022-04-28",4,2022,555,"abundance","NaiveArima","exclosures","OT",92,0.95,0,-4.52338392655098,4.52338392655098,217,554,2420
"2022-04-28",5,2022,556,"abundance","NaiveArima","exclosures","OT",92,0.95,0,-5.53999126537846,5.53999126537846,217,554,2420
