"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pevGARCH","controls","PE",0.9317966591601637,0,3,217,567,568,580,0.95,126,,3614
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pevGARCH","controls","PE",0.4436716107946894,0,2,217,567,568,580,0.95,126,,3614
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pevGARCH","controls","PE",0.2521098594948919,0,2,217,567,568,580,0.95,126,,3614
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pevGARCH","controls","PE",0.20629903560091545,0,2,217,567,568,580,0.95,126,,3614
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pevGARCH","controls","PE",0.2010962868846808,0,1,217,567,568,580,0.95,126,,3614
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pevGARCH","controls","PE",0.23031516042855965,0,1,217,567,568,580,0.95,126,,3614
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pevGARCH","controls","PE",0.2576650906843238,0,1,217,567,568,580,0.95,126,,3614
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pevGARCH","controls","PE",0.30992822377754653,0,2,217,567,568,580,0.95,126,,3614
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pevGARCH","controls","PE",0.3701272671685156,0,2,217,567,568,580,0.95,126,,3614
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pevGARCH","controls","PE",0.4197905437901899,0,2,217,567,568,580,0.95,126,,3614
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pevGARCH","controls","PE",0.43876673682102524,0,2,217,567,568,580,0.95,126,,3614
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pevGARCH","controls","PE",0.4517181557586702,0,2,217,567,568,580,0.95,126,,3614
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pevGARCH","controls","PE",0.38839869996096,0,2,217,567,568,580,0.95,126,,3614
