"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"exclosures","SH",2.27043914953201e-63,-1.27568960825957,1.27568960825957,2918,"2918.19",,559,2022-09-29,8,2022,114,217,560,559,572,-1,,
"abundance","ESSS",0.95,"exclosures","SH",2.27043914953201e-63,-1.70968419633105,1.70968419633105,2918,"2918.19",,560,2022-09-29,9,2022,114,217,560,559,572,0,,
"abundance","ESSS",0.95,"exclosures","SH",2.27043914953201e-63,-2.05393673849679,2.05393673849679,2918,"2918.19",,561,2022-09-29,10,2022,114,217,560,559,572,1,,
"abundance","ESSS",0.95,"exclosures","SH",2.27043914953201e-63,-2.34825301028436,2.34825301028436,2918,"2918.19",,562,2022-09-29,11,2022,114,217,560,559,572,2,,
"abundance","ESSS",0.95,"exclosures","SH",2.27043914953201e-63,-2.60958392753945,2.60958392753945,2918,"2918.19",,563,2022-09-29,12,2022,114,217,560,559,572,3,,
"abundance","ESSS",0.95,"exclosures","SH",2.27043914953201e-63,-2.84702728287506,2.84702728287506,2918,"2918.19",,564,2022-09-29,1,2023,114,217,560,559,572,4,,
"abundance","ESSS",0.95,"exclosures","SH",2.27043914953201e-63,-3.06613770466977,3.06613770466977,2918,"2918.19",,565,2022-09-29,2,2023,114,217,560,559,572,5,,
"abundance","ESSS",0.95,"exclosures","SH",2.27043914953201e-63,-3.27060185570795,3.27060185570795,2918,"2918.19",,566,2022-09-29,3,2023,114,217,560,559,572,6,,
"abundance","ESSS",0.95,"exclosures","SH",2.27043914953201e-63,-3.46301495421591,3.46301495421591,2918,"2918.19",,567,2022-09-29,4,2023,114,217,560,559,572,7,,
"abundance","ESSS",0.95,"exclosures","SH",2.27043914953201e-63,-3.64528581152229,3.64528581152229,2918,"2918.19",,568,2022-09-29,5,2023,114,217,560,559,572,8,,
"abundance","ESSS",0.95,"exclosures","SH",2.27043914953201e-63,-3.81886694220267,3.81886694220267,2918,"2918.19",,569,2022-09-29,6,2023,114,217,560,559,572,9,,
"abundance","ESSS",0.95,"exclosures","SH",2.27043914953201e-63,-3.98489407598384,3.98489407598384,2918,"2918.19",,570,2022-09-29,7,2023,114,217,560,559,572,10,,
"abundance","ESSS",0.95,"exclosures","SH",2.27043914953201e-63,-4.14427519252447,4.14427519252447,2918,"2918.19",,571,2022-09-29,8,2023,114,217,560,559,572,11,,
"abundance","ESSS",0.95,"exclosures","SH",2.27043914953201e-63,-4.29774975375911,4.29774975375911,2918,"2918.19",,572,2022-09-29,9,2023,114,217,560,559,572,12,,
