"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2022-02-03",1,2022,552,"abundance","jags_RW","controls","BA",0.121,0.085,0.159,217,552,2082,80,0.95
"2022-02-03",3,2022,553,"abundance","jags_RW","controls","BA",0.121,0.085,0.159,217,552,2082,80,0.95
"2022-02-03",4,2022,554,"abundance","jags_RW","controls","BA",0.121,0.085,0.16,217,552,2082,80,0.95
"2022-02-03",4,2022,555,"abundance","jags_RW","controls","BA",0.121,0.085,0.161,217,552,2082,80,0.95
"2022-02-03",5,2022,556,"abundance","jags_RW","controls","BA",0.121,0.084,0.161,217,552,2082,80,0.95
"2022-02-03",6,2022,557,"abundance","jags_RW","controls","BA",0.121,0.085,0.162,217,552,2082,80,0.95
"2022-02-03",7,2022,558,"abundance","jags_RW","controls","BA",0.121,0.085,0.163,217,552,2082,80,0.95
"2022-02-03",8,2022,559,"abundance","jags_RW","controls","BA",0.121,0.084,0.162,217,552,2082,80,0.95
"2022-02-03",9,2022,560,"abundance","jags_RW","controls","BA",0.121,0.085,0.163,217,552,2082,80,0.95
"2022-02-03",10,2022,561,"abundance","jags_RW","controls","BA",0.121,0.083,0.163,217,552,2082,80,0.95
"2022-02-03",11,2022,562,"abundance","jags_RW","controls","BA",0.121,0.083,0.163,217,552,2082,80,0.95
"2022-02-03",12,2022,563,"abundance","jags_RW","controls","BA",0.121,0.084,0.164,217,552,2082,80,0.95
"2022-02-03",1,2023,564,"abundance","jags_RW","controls","BA",0.121,0.084,0.165,217,552,2082,80,0.95
"2022-02-03",1,2022,552,"abundance","jags_RW","controls","DM",20.006,11.58,28.547,217,552,2082,80,0.95
"2022-02-03",3,2022,553,"abundance","jags_RW","controls","DM",33.485,0.104,119.21,217,552,2082,80,0.95
"2022-02-03",4,2022,554,"abundance","jags_RW","controls","DM",43.749,1.513,196.9,217,552,2082,80,0.95
"2022-02-03",4,2022,555,"abundance","jags_RW","controls","DM",48.816,0.806,196.9,217,552,2082,80,0.95
"2022-02-03",5,2022,556,"abundance","jags_RW","controls","DM",51.624,0.461,196.9,217,552,2082,80,0.95
"2022-02-03",6,2022,557,"abundance","jags_RW","controls","DM",51.99,0.272,196.9,217,552,2082,80,0.95
"2022-02-03",7,2022,558,"abundance","jags_RW","controls","DM",52.965,0.156,196.9,217,552,2082,80,0.95
"2022-02-03",8,2022,559,"abundance","jags_RW","controls","DM",53.052,0.085,196.9,217,552,2082,80,0.95
"2022-02-03",9,2022,560,"abundance","jags_RW","controls","DM",51.995,0.039,196.9,217,552,2082,80,0.95
"2022-02-03",10,2022,561,"abundance","jags_RW","controls","DM",51.586,0.004,196.9,217,552,2082,80,0.95
"2022-02-03",11,2022,562,"abundance","jags_RW","controls","DM",50.887,0,196.9,217,552,2082,80,0.95
"2022-02-03",12,2022,563,"abundance","jags_RW","controls","DM",50.636,0,196.9,217,552,2082,80,0.95
"2022-02-03",1,2023,564,"abundance","jags_RW","controls","DM",49.14,0,196.9,217,552,2082,80,0.95
"2022-02-03",1,2022,552,"abundance","jags_RW","controls","DO",1.383,0.136,3.074,217,552,2082,80,0.95
"2022-02-03",3,2022,553,"abundance","jags_RW","controls","DO",1.694,0,4.852,217,552,2082,80,0.95
"2022-02-03",4,2022,554,"abundance","jags_RW","controls","DO",2.063,0,6.801,217,552,2082,80,0.95
"2022-02-03",4,2022,555,"abundance","jags_RW","controls","DO",2.512,0,9.113,217,552,2082,80,0.95
"2022-02-03",5,2022,556,"abundance","jags_RW","controls","DO",3.081,0,11.593,217,552,2082,80,0.95
"2022-02-03",6,2022,557,"abundance","jags_RW","controls","DO",3.745,0,14.459,217,552,2082,80,0.95
"2022-02-03",7,2022,558,"abundance","jags_RW","controls","DO",4.498,0,18.054,217,552,2082,80,0.95
"2022-02-03",8,2022,559,"abundance","jags_RW","controls","DO",5.295,0,22.28,217,552,2082,80,0.95
"2022-02-03",9,2022,560,"abundance","jags_RW","controls","DO",6.153,0,26.346,217,552,2082,80,0.95
"2022-02-03",10,2022,561,"abundance","jags_RW","controls","DO",7.052,0,31.207,217,552,2082,80,0.95
"2022-02-03",11,2022,562,"abundance","jags_RW","controls","DO",7.875,0,35.675,217,552,2082,80,0.95
"2022-02-03",12,2022,563,"abundance","jags_RW","controls","DO",8.6,0,41.482,217,552,2082,80,0.95
"2022-02-03",1,2023,564,"abundance","jags_RW","controls","DO",9.401,0,45.634,217,552,2082,80,0.95
"2022-02-03",1,2022,552,"abundance","jags_RW","controls","DS",0.045,0,0.255,217,552,2082,80,0.95
"2022-02-03",3,2022,553,"abundance","jags_RW","controls","DS",0.055,0,0.297,217,552,2082,80,0.95
"2022-02-03",4,2022,554,"abundance","jags_RW","controls","DS",0.066,0,0.339,217,552,2082,80,0.95
"2022-02-03",4,2022,555,"abundance","jags_RW","controls","DS",0.078,0,0.383,217,552,2082,80,0.95
"2022-02-03",5,2022,556,"abundance","jags_RW","controls","DS",0.092,0,0.425,217,552,2082,80,0.95
"2022-02-03",6,2022,557,"abundance","jags_RW","controls","DS",0.107,0,0.466,217,552,2082,80,0.95
"2022-02-03",7,2022,558,"abundance","jags_RW","controls","DS",0.12,0,0.517,217,552,2082,80,0.95
"2022-02-03",8,2022,559,"abundance","jags_RW","controls","DS",0.136,0,0.548,217,552,2082,80,0.95
"2022-02-03",9,2022,560,"abundance","jags_RW","controls","DS",0.156,0,0.617,217,552,2082,80,0.95
"2022-02-03",10,2022,561,"abundance","jags_RW","controls","DS",0.174,0,0.656,217,552,2082,80,0.95
"2022-02-03",11,2022,562,"abundance","jags_RW","controls","DS",0.21,0,0.731,217,552,2082,80,0.95
"2022-02-03",12,2022,563,"abundance","jags_RW","controls","DS",0.227,0,0.796,217,552,2082,80,0.95
"2022-02-03",1,2023,564,"abundance","jags_RW","controls","DS",0.251,0,0.87,217,552,2082,80,0.95
"2022-02-03",1,2022,552,"abundance","jags_RW","controls","NA",0.013,0,0.077,217,552,2082,80,0.95
"2022-02-03",3,2022,553,"abundance","jags_RW","controls","NA",0.018,0,0.093,217,552,2082,80,0.95
"2022-02-03",4,2022,554,"abundance","jags_RW","controls","NA",0.023,0,0.114,217,552,2082,80,0.95
"2022-02-03",4,2022,555,"abundance","jags_RW","controls","NA",0.028,0,0.133,217,552,2082,80,0.95
"2022-02-03",5,2022,556,"abundance","jags_RW","controls","NA",0.037,0,0.159,217,552,2082,80,0.95
"2022-02-03",6,2022,557,"abundance","jags_RW","controls","NA",0.045,0,0.176,217,552,2082,80,0.95
"2022-02-03",7,2022,558,"abundance","jags_RW","controls","NA",0.052,0,0.197,217,552,2082,80,0.95
"2022-02-03",8,2022,559,"abundance","jags_RW","controls","NA",0.065,0,0.214,217,552,2082,80,0.95
"2022-02-03",9,2022,560,"abundance","jags_RW","controls","NA",0.08,0,0.242,217,552,2082,80,0.95
"2022-02-03",10,2022,561,"abundance","jags_RW","controls","NA",0.098,0,0.262,217,552,2082,80,0.95
"2022-02-03",11,2022,562,"abundance","jags_RW","controls","NA",0.121,0,0.29,217,552,2082,80,0.95
"2022-02-03",12,2022,563,"abundance","jags_RW","controls","NA",0.144,0,0.319,217,552,2082,80,0.95
"2022-02-03",1,2023,564,"abundance","jags_RW","controls","NA",0.163,0,0.345,217,552,2082,80,0.95
"2022-02-03",1,2022,552,"abundance","jags_RW","controls","OL",0.37,0.003,1.039,217,552,2082,80,0.95
"2022-02-03",3,2022,553,"abundance","jags_RW","controls","OL",0.429,0,1.374,217,552,2082,80,0.95
"2022-02-03",4,2022,554,"abundance","jags_RW","controls","OL",0.493,0,1.693,217,552,2082,80,0.95
"2022-02-03",4,2022,555,"abundance","jags_RW","controls","OL",0.565,0,2.028,217,552,2082,80,0.95
"2022-02-03",5,2022,556,"abundance","jags_RW","controls","OL",0.661,0,2.442,217,552,2082,80,0.95
"2022-02-03",6,2022,557,"abundance","jags_RW","controls","OL",0.775,0,2.806,217,552,2082,80,0.95
"2022-02-03",7,2022,558,"abundance","jags_RW","controls","OL",0.894,0,3.268,217,552,2082,80,0.95
"2022-02-03",8,2022,559,"abundance","jags_RW","controls","OL",1.016,0,3.789,217,552,2082,80,0.95
"2022-02-03",9,2022,560,"abundance","jags_RW","controls","OL",1.132,0,4.223,217,552,2082,80,0.95
"2022-02-03",10,2022,561,"abundance","jags_RW","controls","OL",1.317,0,4.855,217,552,2082,80,0.95
"2022-02-03",11,2022,562,"abundance","jags_RW","controls","OL",1.471,0,5.361,217,552,2082,80,0.95
"2022-02-03",12,2022,563,"abundance","jags_RW","controls","OL",1.689,0,6.017,217,552,2082,80,0.95
"2022-02-03",1,2023,564,"abundance","jags_RW","controls","OL",1.829,0,6.6,217,552,2082,80,0.95
"2022-02-03",1,2022,552,"abundance","jags_RW","controls","OT",1.089,0.096,2.535,217,552,2082,80,0.95
"2022-02-03",3,2022,553,"abundance","jags_RW","controls","OT",1.273,0,3.616,217,552,2082,80,0.95
"2022-02-03",4,2022,554,"abundance","jags_RW","controls","OT",1.485,0,4.732,217,552,2082,80,0.95
"2022-02-03",4,2022,555,"abundance","jags_RW","controls","OT",1.722,0,5.911,217,552,2082,80,0.95
"2022-02-03",5,2022,556,"abundance","jags_RW","controls","OT",2.021,0,7.136,217,552,2082,80,0.95
"2022-02-03",6,2022,557,"abundance","jags_RW","controls","OT",2.315,0,8.751,217,552,2082,80,0.95
"2022-02-03",7,2022,558,"abundance","jags_RW","controls","OT",2.695,0,10.255,217,552,2082,80,0.95
"2022-02-03",8,2022,559,"abundance","jags_RW","controls","OT",3.153,0,11.905,217,552,2082,80,0.95
"2022-02-03",9,2022,560,"abundance","jags_RW","controls","OT",3.573,0,14.389,217,552,2082,80,0.95
"2022-02-03",10,2022,561,"abundance","jags_RW","controls","OT",4.069,0,16.553,217,552,2082,80,0.95
"2022-02-03",11,2022,562,"abundance","jags_RW","controls","OT",4.6,0,19.327,217,552,2082,80,0.95
"2022-02-03",12,2022,563,"abundance","jags_RW","controls","OT",5.21,0,21.882,217,552,2082,80,0.95
"2022-02-03",1,2023,564,"abundance","jags_RW","controls","OT",5.821,0,25.73,217,552,2082,80,0.95
"2022-02-03",1,2022,552,"abundance","jags_RW","controls","PB",0.273,0.209,0.335,217,552,2082,80,0.95
"2022-02-03",3,2022,553,"abundance","jags_RW","controls","PB",0.273,0.21,0.336,217,552,2082,80,0.95
"2022-02-03",4,2022,554,"abundance","jags_RW","controls","PB",0.273,0.211,0.338,217,552,2082,80,0.95
"2022-02-03",4,2022,555,"abundance","jags_RW","controls","PB",0.273,0.211,0.339,217,552,2082,80,0.95
"2022-02-03",5,2022,556,"abundance","jags_RW","controls","PB",0.273,0.21,0.339,217,552,2082,80,0.95
"2022-02-03",6,2022,557,"abundance","jags_RW","controls","PB",0.273,0.213,0.343,217,552,2082,80,0.95
"2022-02-03",7,2022,558,"abundance","jags_RW","controls","PB",0.273,0.21,0.342,217,552,2082,80,0.95
"2022-02-03",8,2022,559,"abundance","jags_RW","controls","PB",0.273,0.21,0.343,217,552,2082,80,0.95
"2022-02-03",9,2022,560,"abundance","jags_RW","controls","PB",0.274,0.208,0.343,217,552,2082,80,0.95
"2022-02-03",10,2022,561,"abundance","jags_RW","controls","PB",0.274,0.21,0.345,217,552,2082,80,0.95
"2022-02-03",11,2022,562,"abundance","jags_RW","controls","PB",0.274,0.208,0.345,217,552,2082,80,0.95
"2022-02-03",12,2022,563,"abundance","jags_RW","controls","PB",0.274,0.207,0.345,217,552,2082,80,0.95
"2022-02-03",1,2023,564,"abundance","jags_RW","controls","PB",0.274,0.207,0.346,217,552,2082,80,0.95
"2022-02-03",1,2022,552,"abundance","jags_RW","controls","PE",0.436,0.006,1.2,217,552,2082,80,0.95
"2022-02-03",3,2022,553,"abundance","jags_RW","controls","PE",0.521,0,1.669,217,552,2082,80,0.95
"2022-02-03",4,2022,554,"abundance","jags_RW","controls","PE",0.621,0,2.157,217,552,2082,80,0.95
"2022-02-03",4,2022,555,"abundance","jags_RW","controls","PE",0.739,0,2.689,217,552,2082,80,0.95
"2022-02-03",5,2022,556,"abundance","jags_RW","controls","PE",0.91,0,3.271,217,552,2082,80,0.95
"2022-02-03",6,2022,557,"abundance","jags_RW","controls","PE",1.11,0,4.043,217,552,2082,80,0.95
"2022-02-03",7,2022,558,"abundance","jags_RW","controls","PE",1.311,0,4.687,217,552,2082,80,0.95
"2022-02-03",8,2022,559,"abundance","jags_RW","controls","PE",1.529,0,5.642,217,552,2082,80,0.95
"2022-02-03",9,2022,560,"abundance","jags_RW","controls","PE",1.802,0,6.35,217,552,2082,80,0.95
"2022-02-03",10,2022,561,"abundance","jags_RW","controls","PE",2.061,0,7.228,217,552,2082,80,0.95
"2022-02-03",11,2022,562,"abundance","jags_RW","controls","PE",2.28,0,8.501,217,552,2082,80,0.95
