"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-10-20",9,2022,560,"abundance","pevGARCH","exclosures","BA",117,0.95,0.129634398255431,0,1,217,560,2998
"2022-10-20",10,2022,561,"abundance","pevGARCH","exclosures","BA",117,0.95,0.149004000064099,0,1,217,560,2998
"2022-10-20",11,2022,562,"abundance","pevGARCH","exclosures","BA",117,0.95,0.158815746221337,0,1,217,560,2998
"2022-10-20",12,2022,563,"abundance","pevGARCH","exclosures","BA",117,0.95,0.170537561201006,0,1,217,560,2998
"2022-10-20",1,2023,564,"abundance","pevGARCH","exclosures","BA",117,0.95,0.18304807756269,0,1,217,560,2998
"2022-10-20",2,2023,565,"abundance","pevGARCH","exclosures","BA",117,0.95,0.192801345729561,0,1,217,560,2998
"2022-10-20",3,2023,566,"abundance","pevGARCH","exclosures","BA",117,0.95,0.197182732914793,0,1,217,560,2998
"2022-10-20",4,2023,567,"abundance","pevGARCH","exclosures","BA",117,0.95,0.17668801820654,0,1,217,560,2998
"2022-10-20",5,2023,568,"abundance","pevGARCH","exclosures","BA",117,0.95,0.164709956646005,0,1,217,560,2998
"2022-10-20",6,2023,569,"abundance","pevGARCH","exclosures","BA",117,0.95,0.155607071256638,0,1,217,560,2998
"2022-10-20",7,2023,570,"abundance","pevGARCH","exclosures","BA",117,0.95,0.150728318635602,0,1,217,560,2998
"2022-10-20",8,2023,571,"abundance","pevGARCH","exclosures","BA",117,0.95,0.150915534417932,0,1,217,560,2998
"2022-10-20",9,2023,572,"abundance","pevGARCH","exclosures","BA",117,0.95,0.150889324330158,0,1,217,560,2998
"2022-10-20",9,2022,560,"abundance","pevGARCH","exclosures","DM",117,0.95,0.296369195956659,0,2,217,560,2998
"2022-10-20",10,2022,561,"abundance","pevGARCH","exclosures","DM",117,0.95,0.412265377072358,0,2,217,560,2998
"2022-10-20",11,2022,562,"abundance","pevGARCH","exclosures","DM",117,0.95,0.532056018374105,0,2,217,560,2998
"2022-10-20",12,2022,563,"abundance","pevGARCH","exclosures","DM",117,0.95,0.893633071766986,0,3,217,560,2998
"2022-10-20",1,2023,564,"abundance","pevGARCH","exclosures","DM",117,0.95,1.09763360907744,0,4,217,560,2998
"2022-10-20",2,2023,565,"abundance","pevGARCH","exclosures","DM",117,0.95,5.34526439881912,0,15,217,560,2998
"2022-10-20",3,2023,566,"abundance","pevGARCH","exclosures","DM",117,0.95,4.2081914849755,0,13,217,560,2998
"2022-10-20",4,2023,567,"abundance","pevGARCH","exclosures","DM",117,0.95,0.331325432927254,0,2,217,560,2998
"2022-10-20",5,2023,568,"abundance","pevGARCH","exclosures","DM",117,0.95,0.0720160261171381,0,1,217,560,2998
"2022-10-20",6,2023,569,"abundance","pevGARCH","exclosures","DM",117,0.95,0.0698436260889245,0,1,217,560,2998
"2022-10-20",7,2023,570,"abundance","pevGARCH","exclosures","DM",117,0.95,0.0443875272944778,0,1,217,560,2998
"2022-10-20",8,2023,571,"abundance","pevGARCH","exclosures","DM",117,0.95,0.0626827248828597,0,1,217,560,2998
"2022-10-20",9,2023,572,"abundance","pevGARCH","exclosures","DM",117,0.95,0.0674274456022377,0,1,217,560,2998
"2022-10-20",9,2022,560,"abundance","pevGARCH","exclosures","DO",117,0.95,0.172230265157998,0,1,217,560,2998
"2022-10-20",10,2022,561,"abundance","pevGARCH","exclosures","DO",117,0.95,0.271824000412459,0,2,217,560,2998
"2022-10-20",11,2022,562,"abundance","pevGARCH","exclosures","DO",117,0.95,0.394508985201285,0,2,217,560,2998
"2022-10-20",12,2022,563,"abundance","pevGARCH","exclosures","DO",117,0.95,0.563602689487786,0,3,217,560,2998
"2022-10-20",1,2023,564,"abundance","pevGARCH","exclosures","DO",117,0.95,0.717414156393286,0,3,217,560,2998
"2022-10-20",2,2023,565,"abundance","pevGARCH","exclosures","DO",117,0.95,0.729608018698448,0,3,217,560,2998
"2022-10-20",3,2023,566,"abundance","pevGARCH","exclosures","DO",117,0.95,0.659002341005209,0,3,217,560,2998
"2022-10-20",4,2023,567,"abundance","pevGARCH","exclosures","DO",117,0.95,0.219621498609411,0,1,217,560,2998
"2022-10-20",5,2023,568,"abundance","pevGARCH","exclosures","DO",117,0.95,0.115171610307745,0,1,217,560,2998
"2022-10-20",6,2023,569,"abundance","pevGARCH","exclosures","DO",117,0.95,0.0973153216934154,0,1,217,560,2998
"2022-10-20",7,2023,570,"abundance","pevGARCH","exclosures","DO",117,0.95,0.100217966302381,0,1,217,560,2998
"2022-10-20",8,2023,571,"abundance","pevGARCH","exclosures","DO",117,0.95,0.117765361700279,0,1,217,560,2998
"2022-10-20",9,2023,572,"abundance","pevGARCH","exclosures","DO",117,0.95,0.119624595136532,0,1,217,560,2998
"2022-10-20",9,2022,560,"abundance","pevGARCH","exclosures","NA",117,0.95,0.0851825181039885,0,1,217,560,2998
"2022-10-20",10,2022,561,"abundance","pevGARCH","exclosures","NA",117,0.95,0.0919362232389625,0,1,217,560,2998
"2022-10-20",11,2022,562,"abundance","pevGARCH","exclosures","NA",117,0.95,0.0924701431308982,0,1,217,560,2998
"2022-10-20",12,2022,563,"abundance","pevGARCH","exclosures","NA",117,0.95,0.0925123432147342,0,1,217,560,2998
"2022-10-20",1,2023,564,"abundance","pevGARCH","exclosures","NA",117,0.95,0.0925156785760811,0,1,217,560,2998
"2022-10-20",2,2023,565,"abundance","pevGARCH","exclosures","NA",117,0.95,0.0925159421921417,0,1,217,560,2998
"2022-10-20",3,2023,566,"abundance","pevGARCH","exclosures","NA",117,0.95,0.0925159630274913,0,1,217,560,2998
"2022-10-20",4,2023,567,"abundance","pevGARCH","exclosures","NA",117,0.95,0.0925159646742491,0,1,217,560,2998
"2022-10-20",5,2023,568,"abundance","pevGARCH","exclosures","NA",117,0.95,0.0925159648044034,0,1,217,560,2998
"2022-10-20",6,2023,569,"abundance","pevGARCH","exclosures","NA",117,0.95,0.0925159648146904,0,1,217,560,2998
"2022-10-20",7,2023,570,"abundance","pevGARCH","exclosures","NA",117,0.95,0.0925159648155035,0,1,217,560,2998
"2022-10-20",8,2023,571,"abundance","pevGARCH","exclosures","NA",117,0.95,0.0925159648155677,0,1,217,560,2998
"2022-10-20",9,2023,572,"abundance","pevGARCH","exclosures","NA",117,0.95,0.0925159648155728,0,1,217,560,2998
"2022-10-20",9,2022,560,"abundance","pevGARCH","exclosures","OL",117,0.95,0.156041904091632,0,1,217,560,2998
"2022-10-20",10,2022,561,"abundance","pevGARCH","exclosures","OL",117,0.95,0.180287198249583,0,1,217,560,2998
"2022-10-20",11,2022,562,"abundance","pevGARCH","exclosures","OL",117,0.95,0.184053141520954,0,1,217,560,2998
"2022-10-20",12,2022,563,"abundance","pevGARCH","exclosures","OL",117,0.95,0.184638065623214,0,1,217,560,2998
"2022-10-20",1,2023,564,"abundance","pevGARCH","exclosures","OL",117,0.95,0.184728915028994,0,2,217,560,2998
"2022-10-20",2,2023,565,"abundance","pevGARCH","exclosures","OL",117,0.95,0.184743025586507,0,1,217,560,2998
"2022-10-20",3,2023,566,"abundance","pevGARCH","exclosures","OL",117,0.95,0.184745217211171,0,1,217,560,2998
"2022-10-20",4,2023,567,"abundance","pevGARCH","exclosures","OL",117,0.95,0.18474555761009,0,1,217,560,2998
"2022-10-20",5,2023,568,"abundance","pevGARCH","exclosures","OL",117,0.95,0.184745610480194,0,1,217,560,2998
"2022-10-20",6,2023,569,"abundance","pevGARCH","exclosures","OL",117,0.95,0.184883257462707,0,1,217,560,2998
"2022-10-20",7,2023,570,"abundance","pevGARCH","exclosures","OL",117,0.95,0.184904652449542,0,1,217,560,2998
"2022-10-20",8,2023,571,"abundance","pevGARCH","exclosures","OL",117,0.95,0.184770320777395,0,1,217,560,2998
"2022-10-20",9,2023,572,"abundance","pevGARCH","exclosures","OL",117,0.95,0.184749456647446,0,1,217,560,2998
