"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2021-12-30",1,2022,551,"abundance","pevGARCH","dm_controls_interp","DM",19.6733096117293,11,29,217,550,2016,77,0.95
"2021-12-30",2,2022,552,"abundance","pevGARCH","dm_controls_interp","DM",19.9852890426019,9,33,217,550,2016,77,0.95
"2021-12-30",3,2022,553,"abundance","pevGARCH","dm_controls_interp","DM",19.9922857254162,8,34,217,550,2016,77,0.95
"2021-12-30",4,2022,554,"abundance","pevGARCH","dm_controls_interp","DM",19.8838827439104,7,34,217,550,2016,77,0.95
"2021-12-30",4,2022,555,"abundance","pevGARCH","dm_controls_interp","DM",19.1819531359607,6,35,217,550,2016,77,0.95
"2021-12-30",5,2022,556,"abundance","pevGARCH","dm_controls_interp","DM",18.1687924289097,6,32,217,550,2016,77,0.95
"2021-12-30",6,2022,557,"abundance","pevGARCH","dm_controls_interp","DM",17.0018348614945,5,32,217,550,2016,77,0.95
"2021-12-30",7,2022,558,"abundance","pevGARCH","dm_controls_interp","DM",15.9809659933339,5,29,217,550,2016,77,0.95
"2021-12-30",8,2022,559,"abundance","pevGARCH","dm_controls_interp","DM",15.5030663667308,5,29,217,550,2016,77,0.95
"2021-12-30",9,2022,560,"abundance","pevGARCH","dm_controls_interp","DM",15.2947682812276,4,29,217,550,2016,77,0.95
"2021-12-30",10,2022,561,"abundance","pevGARCH","dm_controls_interp","DM",15.4338964907965,4,30,217,550,2016,77,0.95
"2021-12-30",11,2022,562,"abundance","pevGARCH","dm_controls_interp","DM",15.8954287966045,4,32,217,550,2016,77,0.95
"2021-12-30",1,2022,551,"abundance","pevGARCH","dm_controls_interp","total",19.6733096117293,11,28,217,550,2016,77,0.95
"2021-12-30",2,2022,552,"abundance","pevGARCH","dm_controls_interp","total",19.9852890426019,9,33,217,550,2016,77,0.95
"2021-12-30",3,2022,553,"abundance","pevGARCH","dm_controls_interp","total",19.9922857254162,8,35,217,550,2016,77,0.95
"2021-12-30",4,2022,554,"abundance","pevGARCH","dm_controls_interp","total",19.8838827439104,8,35,217,550,2016,77,0.95
"2021-12-30",4,2022,555,"abundance","pevGARCH","dm_controls_interp","total",19.1819531359607,7,35,217,550,2016,77,0.95
"2021-12-30",5,2022,556,"abundance","pevGARCH","dm_controls_interp","total",18.1687924289097,6,32,217,550,2016,77,0.95
"2021-12-30",6,2022,557,"abundance","pevGARCH","dm_controls_interp","total",17.0018348614945,5,31,217,550,2016,77,0.95
"2021-12-30",7,2022,558,"abundance","pevGARCH","dm_controls_interp","total",15.9809659933339,4,30,217,550,2016,77,0.95
"2021-12-30",8,2022,559,"abundance","pevGARCH","dm_controls_interp","total",15.5030663667308,4,29,217,550,2016,77,0.95
"2021-12-30",9,2022,560,"abundance","pevGARCH","dm_controls_interp","total",15.2947682812276,4,28,217,550,2016,77,0.95
"2021-12-30",10,2022,561,"abundance","pevGARCH","dm_controls_interp","total",15.4338964907965,4,29,217,550,2016,77,0.95
"2021-12-30",11,2022,562,"abundance","pevGARCH","dm_controls_interp","total",15.8954287966045,4,29,217,550,2016,77,0.95
