"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2022-02-10",1,2022,552,"abundance","nbGARCH","exclosures_interp","BA",0.151047716104527,0,2,217,552,2119,81,0.95
"2022-02-10",3,2022,553,"abundance","nbGARCH","exclosures_interp","BA",0.173583963153471,0,2,217,552,2119,81,0.95
"2022-02-10",4,2022,554,"abundance","nbGARCH","exclosures_interp","BA",0.176943349567453,0,2,217,552,2119,81,0.95
"2022-02-10",4,2022,555,"abundance","nbGARCH","exclosures_interp","BA",0.177444056139445,0,2,217,552,2119,81,0.95
"2022-02-10",5,2022,556,"abundance","nbGARCH","exclosures_interp","BA",0.17751868356842,0,2,217,552,2119,81,0.95
"2022-02-10",6,2022,557,"abundance","nbGARCH","exclosures_interp","BA",0.177529806325584,0,2,217,552,2119,81,0.95
"2022-02-10",7,2022,558,"abundance","nbGARCH","exclosures_interp","BA",0.177531464103121,0,2,217,552,2119,81,0.95
"2022-02-10",8,2022,559,"abundance","nbGARCH","exclosures_interp","BA",0.177531711184502,0,2,217,552,2119,81,0.95
"2022-02-10",9,2022,560,"abundance","nbGARCH","exclosures_interp","BA",0.177531748010437,0,2,217,552,2119,81,0.95
"2022-02-10",10,2022,561,"abundance","nbGARCH","exclosures_interp","BA",0.177531753499112,0,2,217,552,2119,81,0.95
"2022-02-10",11,2022,562,"abundance","nbGARCH","exclosures_interp","BA",0.177531754317164,0,2,217,552,2119,81,0.95
"2022-02-10",12,2022,563,"abundance","nbGARCH","exclosures_interp","BA",0.17753175443909,0,2,217,552,2119,81,0.95
"2022-02-10",1,2023,564,"abundance","nbGARCH","exclosures_interp","BA",0.177531754457263,0,2,217,552,2119,81,0.95
"2022-02-10",1,2022,552,"abundance","nbGARCH","exclosures_interp","DM",0.415666160644038,0,2,217,552,2119,81,0.95
"2022-02-10",3,2022,553,"abundance","nbGARCH","exclosures_interp","DM",0.587880306116121,0,3,217,552,2119,81,0.95
"2022-02-10",4,2022,554,"abundance","nbGARCH","exclosures_interp","DM",0.659186389749604,0,3,217,552,2119,81,0.95
"2022-02-10",4,2022,555,"abundance","nbGARCH","exclosures_interp","DM",0.688704622294044,0,3,217,552,2119,81,0.95
"2022-02-10",5,2022,556,"abundance","nbGARCH","exclosures_interp","DM",0.700923107997007,0,3,217,552,2119,81,0.95
"2022-02-10",6,2022,557,"abundance","nbGARCH","exclosures_interp","DM",0.70598053424282,0,3,217,552,2119,81,0.95
"2022-02-10",7,2022,558,"abundance","nbGARCH","exclosures_interp","DM",0.70807385430576,0,3,217,552,2119,81,0.95
"2022-02-10",8,2022,559,"abundance","nbGARCH","exclosures_interp","DM",0.70894029571564,0,3,217,552,2119,81,0.95
"2022-02-10",9,2022,560,"abundance","nbGARCH","exclosures_interp","DM",0.709298921677634,0,3,217,552,2119,81,0.95
"2022-02-10",10,2022,561,"abundance","nbGARCH","exclosures_interp","DM",0.709447228377654,0,3,217,552,2119,81,0.95
"2022-02-10",11,2022,562,"abundance","nbGARCH","exclosures_interp","DM",0.709762009600453,0,3,217,552,2119,81,0.95
"2022-02-10",12,2022,563,"abundance","nbGARCH","exclosures_interp","DM",0.709892345955594,0,3,217,552,2119,81,0.95
"2022-02-10",1,2023,564,"abundance","nbGARCH","exclosures_interp","DM",0.709692850292082,0,3,217,552,2119,81,0.95
"2022-02-10",1,2022,552,"abundance","nbGARCH","exclosures_interp","DO",0.836324091252502,0,3,217,552,2119,81,0.95
"2022-02-10",3,2022,553,"abundance","nbGARCH","exclosures_interp","DO",0.512892448971503,0,2,217,552,2119,81,0.95
"2022-02-10",4,2022,554,"abundance","nbGARCH","exclosures_interp","DO",0.422873159600413,0,2,217,552,2119,81,0.95
"2022-02-10",4,2022,555,"abundance","nbGARCH","exclosures_interp","DO",0.397805870025791,0,2,217,552,2119,81,0.95
"2022-02-10",5,2022,556,"abundance","nbGARCH","exclosures_interp","DO",0.390824413522767,0,2,217,552,2119,81,0.95
"2022-02-10",6,2022,557,"abundance","nbGARCH","exclosures_interp","DO",0.388879931873365,0,2,217,552,2119,81,0.95
"2022-02-10",7,2022,558,"abundance","nbGARCH","exclosures_interp","DO",0.388338346359844,0,2,217,552,2119,81,0.95
"2022-02-10",8,2022,559,"abundance","nbGARCH","exclosures_interp","DO",0.388187501078035,0,2,217,552,2119,81,0.95
"2022-02-10",9,2022,560,"abundance","nbGARCH","exclosures_interp","DO",0.388145486806239,0,2,217,552,2119,81,0.95
"2022-02-10",10,2022,561,"abundance","nbGARCH","exclosures_interp","DO",0.388133784753069,0,2,217,552,2119,81,0.95
"2022-02-10",11,2022,562,"abundance","nbGARCH","exclosures_interp","DO",0.388130525430634,0,2,217,552,2119,81,0.95
"2022-02-10",12,2022,563,"abundance","nbGARCH","exclosures_interp","DO",0.388129617625585,0,2,217,552,2119,81,0.95
"2022-02-10",1,2023,564,"abundance","nbGARCH","exclosures_interp","DO",0.387985348229389,0,2,217,552,2119,81,0.95
"2022-02-10",1,2022,552,"abundance","nbGARCH","exclosures_interp","NA",0.0694372361473956,0,1,217,552,2119,81,0.95
"2022-02-10",3,2022,553,"abundance","nbGARCH","exclosures_interp","NA",0.0740330962036745,0,1,217,552,2119,81,0.95
"2022-02-10",4,2022,554,"abundance","nbGARCH","exclosures_interp","NA",0.074336796516072,0,1,217,552,2119,81,0.95
"2022-02-10",4,2022,555,"abundance","nbGARCH","exclosures_interp","NA",0.0743568633432454,0,1,217,552,2119,81,0.95
"2022-02-10",5,2022,556,"abundance","nbGARCH","exclosures_interp","NA",0.0743581892384956,0,1,217,552,2119,81,0.95
"2022-02-10",6,2022,557,"abundance","nbGARCH","exclosures_interp","NA",0.0743582768456398,0,1,217,552,2119,81,0.95
"2022-02-10",7,2022,558,"abundance","nbGARCH","exclosures_interp","NA",0.0743582826341902,0,1,217,552,2119,81,0.95
"2022-02-10",8,2022,559,"abundance","nbGARCH","exclosures_interp","NA",0.0743582830166626,0,1,217,552,2119,81,0.95
